,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
9874,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,5.87,,,,,6.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,35.22,20.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
9875,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,5.87,,,,,4.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,23.48,8.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
9876,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,83.0,,,,,1.0,6619,6619,HIGH LIGHTER PEN PINK PELIKAN (Consumable-Local),PCS,83.0,4.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
9877,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,83.0,,,,,1.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,83.0,7.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
9878,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,22.0,,,,,6.0,9810,9810,PEN (MARKER) DOLLER A-70 BLACK (Consumable-Local),NOS,132.0,5.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
9879,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,27.5,,,,,3.0,9639,9639,PAD (ROUGH PAD)  LEADER  (LARGE) (Consumable-Local),NOS,82.5,0.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
9880,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,12.75,,,,,3.0,9640,9640,ROUGH PAD LEADER SMALL (Consumable-Local),NOS,38.25,3.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
9881,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,5.0,,,,,2.0,22459,22459,SHARPNER DUX (Consumable-Local),NOS,10.0,10.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
9882,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,26.0,,,,,4.0,13913,13913,STAPLER PIN 24/6 (Consumable-Local),PKT,104.0,0.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
9883,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,27.5,,,,,2.0,22475,22475,WHITE BOARD MARKER DOLLAR (BLACK) (Consumable-Local),NOS,55.0,0.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
9884,443,STATIONERY,20,STATIONARY,773997,05-Aug-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,195.0,,,,,1.0,3520,3520,CORRECTIVE FLUID WHITO/BLANCO (Consumable-Local),SET,195.0,5.0,,,,,43.0,920.9130556,,38086160.02,,,783755340.3,
10151,443,STATIONERY,20,STATIONARY,793932,29-Oct-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,6.16,,,,,15.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,92.4,110.0,,,,,51.0,888.4,,38086160.02,,,783755340.3,
10152,443,STATIONERY,20,STATIONARY,793932,29-Oct-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,7.95,,,,,12.0,9821,9821,PENCIL DUX (Consumable-Local),NOS,95.4,176.0,,,,,51.0,888.4,,38086160.02,,,783755340.3,
10153,443,STATIONERY,20,STATIONARY,793932,29-Oct-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,26.0,,,,,4.0,13913,13913,STAPLER PIN 24/6 (Consumable-Local),PKT,104.0,31.0,,,,,51.0,888.4,,38086160.02,,,783755340.3,
10154,443,STATIONERY,20,STATIONARY,793932,29-Oct-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,12.75,,,,,2.0,9640,9640,ROUGH PAD LEADER SMALL (Consumable-Local),NOS,25.5,30.0,,,,,51.0,888.4,,38086160.02,,,783755340.3,
10155,443,STATIONERY,20,STATIONARY,793932,29-Oct-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,27.5,,,,,2.0,9639,9639,PAD (ROUGH PAD)  LEADER  (LARGE) (Consumable-Local),NOS,55.0,24.0,,,,,51.0,888.4,,38086160.02,,,783755340.3,
10156,443,STATIONERY,20,STATIONARY,793932,29-Oct-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,23.716,,,,,5.0,9811,9811,PEN (MARKER) DOLLER BLUE #.90 (Consumable-Local),NOS,118.58,49.0,,,,,51.0,888.4,,38086160.02,,,783755340.3,
10157,443,STATIONERY,20,STATIONARY,793932,29-Oct-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,6.16,,,,,5.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,30.8,64.0,,,,,51.0,888.4,,38086160.02,,,783755340.3,
10158,443,STATIONERY,20,STATIONARY,793932,29-Oct-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,5.0,,,,,2.0,22459,22459,SHARPNER DUX (Consumable-Local),NOS,10.0,25.0,,,,,51.0,888.4,,38086160.02,,,783755340.3,
10159,443,STATIONERY,20,STATIONARY,793932,29-Oct-20,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,89.18,,,,,4.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,356.72,32.0,,,,,51.0,888.4,,38086160.02,,,783755340.3,
11162,474,THINNER,19,"HARDWARE MATERIAL, PIPE & FITTINGS",818352,02-Feb-21,,,90235,90235,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-General-General,,,315.9299451,,,,,7.28,14704,14704,THINNER (Consumable-Local),LTR,2299.97,10.92,,,,,7.28,2299.97,,38086160.02,,,783755340.3,
