,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
329,42,BOBBIN,11,SPARE PARTS,769844,16-Jul-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,74.87654321,,,,,10.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,748.7654321,70.0,,,,,10.0,748.7654321,,38086160.02,,,783755340.3,
333,42,BOBBIN,11,SPARE PARTS,774506,07-Aug-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,74.87654321,,,,,10.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,748.7654321,52.0,,,,,10.0,748.7654321,,38086160.02,,,783755340.3,
336,42,BOBBIN,11,SPARE PARTS,775244,11-Aug-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,6.0,,,,,12.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,72.0,158.0,,,,,18.0,521.2592593,,38086160.02,,,783755340.3,
337,42,BOBBIN,11,SPARE PARTS,775244,11-Aug-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,74.87654321,,,,,6.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,449.2592593,43.0,,,,,18.0,521.2592593,,38086160.02,,,783755340.3,
355,42,BOBBIN,11,SPARE PARTS,783414,17-Sep-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,6.0,,,,,1.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,6.0,93.0,,,,,1.0,6.0,,38086160.02,,,783755340.3,
359,42,BOBBIN,11,SPARE PARTS,786209,01-Oct-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,22.0,,,,,6.0,18872,18872,BOBIN (DELTA) (Consumable-Local),PCS,132.0,2.0,,,,,6.0,132.0,,38086160.02,,,783755340.3,
361,42,BOBBIN,11,SPARE PARTS,788392,07-Oct-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,395.0,,,,,2.0,18882,18882,BOBIN CASE (DELTA) (Consumable-Local),PCS,790.0,8.0,,,,,4.0,834.0,,38086160.02,,,783755340.3,
362,42,BOBBIN,11,SPARE PARTS,788392,07-Oct-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,22.0,,,,,2.0,18872,18872,BOBIN (DELTA) (Consumable-Local),PCS,44.0,0.0,,,,,4.0,834.0,,38086160.02,,,783755340.3,
365,42,BOBBIN,11,SPARE PARTS,791268,20-Oct-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,22.0,,,,,9.0,18872,18872,BOBIN (DELTA) (Consumable-Local),PCS,198.0,66.0,,,,,9.0,198.0,,38086160.02,,,783755340.3,
371,42,BOBBIN,11,SPARE PARTS,795345,06-Nov-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,58.8,,,,,16.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,940.8,160.0,,,,,16.0,940.8,,38086160.02,,,783755340.3,
543,42,BOBBIN,18,MECHANICAL,786933,09-Oct-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,164.0,,,,,6.0,7220121001,7220121001,BOBBIN PART# A7006-0A (MODEL# CSL-1720P) (---) (L-C) (Consumable-Local),NOS,984.0,10.0,,,,,6.0,984.0,,38086160.02,,,783755340.3,
544,42,BOBBIN,18,MECHANICAL,797874,14-Nov-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,164.0,,,,,10.0,7220121001,7220121001,BOBBIN PART# A7006-0A (MODEL# CSL-1720P) (---) (L-C) (Consumable-Local),NOS,1640.0,0.0,,,,,10.0,1640.0,,38086160.02,,,783755340.3,
549,45,BOLT/NUT,11,SPARE PARTS,709217,03-Oct-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,17.47333333,,,,,6.0,19819,19819,KNIFE LOCK BOLT (CUTTING MACHINE) (Consumable-Local),PCS,104.84,0.0,,,,,6.0,104.84,,38086160.02,,,783755340.3,
562,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",800797,25-Nov-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,28.0,,,,,50.0,11065,11065,RAWAL BOLT 10X70 (Consumable-Local),NOS,1400.0,150.0,,,,,50.0,1400.0,,38086160.02,,,783755340.3,
590,46,BOOT,11,SPARE PARTS,661928,26-Feb-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,250.0,,,,,1.0,18917,18917,BOOT (L-32) (SAFETY) (Consumable-Local),PCS,250.0,0.0,,,,,1.0,250.0,,38086160.02,,,783755340.3,
591,46,BOOT,11,SPARE PARTS,667468,21-Mar-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,2.0,,,,,13.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,26.0,85.0,,,,,13.0,26.0,,38086160.02,,,783755340.3,
592,46,BOOT,11,SPARE PARTS,675181,10-May-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,2.0,,,FOR FIRST FLOOR,,10.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,20.0,75.0,,,,,10.0,20.0,,38086160.02,,,783755340.3,
593,46,BOOT,11,SPARE PARTS,676763,11-Jun-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,2.0,,,,,50.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,100.0,25.0,,,,,50.0,100.0,,38086160.02,,,783755340.3,
594,46,BOOT,11,SPARE PARTS,685361,12-Jun-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,2.0,,,FOR BUILDING B,,25.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,50.0,0.0,,,,,25.0,50.0,,38086160.02,,,783755340.3,
595,46,BOOT,11,SPARE PARTS,709217,03-Oct-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,250.0,,,,,4.0,18928,18928,BOOT BAR BUSH (DELTA MACHINE) (Consumable-Local),PCS,1000.0,0.0,,,,,4.0,1000.0,,38086160.02,,,783755340.3,
622,46,BOOT,11,SPARE PARTS,764397,24-Jun-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,45.0,,,,,6.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,270.0,120.0,,,,,6.0,270.0,,38086160.02,,,783755340.3,
638,46,BOOT,11,SPARE PARTS,769844,16-Jul-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,45.0,,,,,10.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,450.0,82.0,,,,,40.0,540.0,,38086160.02,,,783755340.3,
639,46,BOOT,11,SPARE PARTS,769844,16-Jul-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,3.0,,,,,30.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,90.0,890.0,,,,,40.0,540.0,,38086160.02,,,783755340.3,
654,46,BOOT,11,SPARE PARTS,775244,11-Aug-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,3.0,,,,,10.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,30.0,820.0,,,,,16.0,300.0,,38086160.02,,,783755340.3,
655,46,BOOT,11,SPARE PARTS,775244,11-Aug-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,45.0,,,,,6.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,270.0,60.0,,,,,16.0,300.0,,38086160.02,,,783755340.3,
679,46,BOOT,11,SPARE PARTS,783414,17-Sep-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,450.0,,,,,2.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,900.0,27.0,,,,,2.0,900.0,,38086160.02,,,783755340.3,
697,46,BOOT,11,SPARE PARTS,789630,13-Oct-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,3.0,,,,,20.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,60.0,343.0,,,,,20.0,60.0,,38086160.02,,,783755340.3,
699,46,BOOT,11,SPARE PARTS,790181,15-Oct-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,45.0,,,,,10.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,450.0,188.0,,,,,20.0,480.0,,38086160.02,,,783755340.3,
700,46,BOOT,11,SPARE PARTS,790181,15-Oct-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,3.0,,,,,10.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,30.0,333.0,,,,,20.0,480.0,,38086160.02,,,783755340.3,
703,46,BOOT,11,SPARE PARTS,791156,20-Oct-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,450.0,,,,,1.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,450.0,5.0,,,,,1.0,450.0,,38086160.02,,,783755340.3,
767,46,BOOT,11,SPARE PARTS,831081,24-Mar-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,35.0,,,,,30.0,19673,19673,HALF BOOT RIGHT (JUKI) (Consumable-Local),PCS,1050.0,20.0,,,,,60.0,3750.0,,38086160.02,,,783755340.3,
768,46,BOOT,11,SPARE PARTS,831081,24-Mar-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,90.0,,,,,30.0,42650,42650,"DORI BOOT 1/4"" S/N (Consumable-Local)",NOS,2700.0,0.0,,,,,60.0,3750.0,,38086160.02,,,783755340.3,
788,46,BOOT,11,SPARE PARTS,840037,30-Apr-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,350.0,,,,,2.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,700.0,25.0,,,,,2.0,700.0,,38086160.02,,,783755340.3,
837,46,BOOT,11,SPARE PARTS,858267,16-Jul-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,38.73040752,,,,,10.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,387.3040752,81.0,,,,,20.0,414.6790319,,38086160.02,,,783755340.3,
838,46,BOOT,11,SPARE PARTS,858267,16-Jul-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,2.737495665,,,,,10.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,27.37495665,3020.0,,,,,20.0,414.6790319,,38086160.02,,,783755340.3,
842,46,BOOT,11,SPARE PARTS,860006,27-Jul-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,2.737495665,,,,,20.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,54.7499133,2990.0,,,,,20.0,54.7499133,,38086160.02,,,783755340.3,
948,50,BRACKET,18,MECHANICAL,763929,23-Jun-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,290.0,,,,,10.0,6571021001,6571021001,"MS BRACKET L-TYPE WALL MOUNTED ANGLE 6"" X6"" (---) (L-C) (Consumable-Local)",NOS,2900.0,0.0,,,,,10.0,2900.0,,38086160.02,,,783755340.3,
953,53,BREAKER,17,ELECTRICAL,745754,27-Feb-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,14700.0,,,,,2.0,2871,2871,CIRCUIT BREAKER (XE225NC) MCCB TP 200AMP (Consumable-Local),PCS,29400.0,0.0,,,,,2.0,29400.0,,38086160.02,,,783755340.3,
954,53,BREAKER,17,ELECTRICAL,750715,19-Apr-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,34800.0,,,,,1.0,2902,2902,CIRCUIT BREAKER 250 AMP 4 POLE ADJUSTABLE (Consumable-Local),NOS,34800.0,0.0,,,,,1.0,34800.0,,38086160.02,,,783755340.3,
973,53,BREAKER,17,ELECTRICAL,870871,09-Sep-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,62000.0,,,,,1.0,6492521004,6492521004,TP MCCB ADJUSTABLE 250-630 A 50 KA NSX630N (SCHNEIDER) (L-C) (Consumable-Local),NOS,62000.0,0.0,,,,,1.0,62000.0,,38086160.02,,,783755340.3,
978,57,BROOM,21,GENERAL MATERIAL,741959,11-Feb-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,65.0,,,,,15.0,6364,6364,HARD BROOM (Consumable-Local),NOS,975.0,0.0,,,,,115.0,8475.0,,38086160.02,,,783755340.3,
979,57,BROOM,21,GENERAL MATERIAL,741959,11-Feb-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,75.0,,,,,100.0,13391,13391,SOFT BROOM (Consumable-Local),NOS,7500.0,0.0,,,,,115.0,8475.0,,38086160.02,,,783755340.3,
988,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794351,02-Nov-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,140.0,,,,,30.0,30055,30055,"PAINT BRUSH 2""  ELITE (Consumable-Local)",NOS,4200.0,0.0,,,,,60.0,11100.0,,38086160.02,,,783755340.3,
989,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794351,02-Nov-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,230.0,,,,,30.0,30056,30056,"PAINT BRUSH 3"" ELITE (Consumable-Local)",NOS,6900.0,0.0,,,,,60.0,11100.0,,38086160.02,,,783755340.3,
1003,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",863605,10-Aug-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,330.0,,,,,2.0,17044,17044,"PAINT BRUSH 4"" ELITE (Consumable-Local)",NOS,660.0,5.0,,,,,4.0,1320.0,,38086160.02,,,783755340.3,
1004,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",863605,10-Aug-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,330.0,,,,,2.0,29694,29694,"PAINT BRUSH 4"" BLACK CAT  DOUBLE PLY (Consumable-Local)",NOS,660.0,4.0,,,,,4.0,1320.0,,38086160.02,,,783755340.3,
1027,58,BRUSH,21,GENERAL MATERIAL,741959,11-Feb-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,160.0,,,,,12.0,1775,1775,"BRUSH F/CLEANING 18""W/LONG HANDLE COCONU (Consumable-Local)",NOS,1920.0,0.0,,,,,24.0,2880.0,,38086160.02,,,783755340.3,
1028,58,BRUSH,21,GENERAL MATERIAL,741959,11-Feb-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,80.0,,,,,12.0,36743,36743,"TOILET BRUSH (PLASTIC) LENGTH 15"" (Consumable-Local)",NOS,960.0,0.0,,,,,24.0,2880.0,,38086160.02,,,783755340.3,
1038,60,BULB/LIGHT/LAMP,17,ELECTRICAL,794372,31-Oct-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,3700.0,,,,,200.0,6834722002,6834722002,"LIGHT  PEB-236 WITH 2X18W, 4500/LM (PIERLITE) (L-F) (Fixed-Local)",NOS,740000.0,0.0,,,,,200.0,740000.0,,38086160.02,,,783755340.3,
1039,60,BULB/LIGHT/LAMP,17,ELECTRICAL,798198,17-Nov-20,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,3700.0,,,,,375.0,6834722002,6834722002,"LIGHT  PEB-236 WITH 2X18W, 4500/LM (PIERLITE) (L-F) (Fixed-Local)",NOS,1387500.0,0.0,,,,,375.0,1387500.0,,38086160.02,,,783755340.3,
