,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
2010,189,FILE,20,STATIONARY,811819,08-Jan-21,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,72.0,,,,,6.0,5005,5005,FIBRE PAPER CLIP FILE (Consumable-Local),NOS,432.0,0.0,,,,,21.0,1512.0,,38086160.02,,,783755340.3,
2011,189,FILE,20,STATIONARY,811819,08-Jan-21,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,72.0,,,,,15.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,1080.0,19.0,,,,,21.0,1512.0,,38086160.02,,,783755340.3,
2487,206,GENERAL,21,GENERAL MATERIAL,773190,30-Jul-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,13.0,,,FOR WASHING,,48.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,624.0,380.0,,,,,48.0,624.0,,38086160.02,,,783755340.3,
2515,206,GENERAL,21,GENERAL MATERIAL,774484,07-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,170.0,,,,,1.0,19671,19671,GUM STICK UHU LARGE (Consumable-Local),PCS,170.0,3.0,,,,,3.0,225.0,,38086160.02,,,783755340.3,
2516,206,GENERAL,21,GENERAL MATERIAL,774484,07-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,27.5,,,,,2.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,55.0,5.0,,,,,3.0,225.0,,38086160.02,,,783755340.3,
2604,206,GENERAL,21,GENERAL MATERIAL,801364,28-Nov-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,13.0,,,,,12.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,156.0,1351.0,,,,,12.0,156.0,,38086160.02,,,783755340.3,
2611,206,GENERAL,21,GENERAL MATERIAL,802336,01-Dec-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,350.0,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,350.0,5.0,,,,,2.0,358.8,,38086160.02,,,783755340.3,
2612,206,GENERAL,21,GENERAL MATERIAL,802336,01-Dec-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,8.8,,,,,1.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,8.8,36.0,,,,,2.0,358.8,,38086160.02,,,783755340.3,
2621,206,GENERAL,21,GENERAL MATERIAL,805171,12-Dec-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,13.0,,,,,12.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,156.0,2195.0,,,,,12.0,156.0,,38086160.02,,,783755340.3,
2623,206,GENERAL,21,GENERAL MATERIAL,807515,22-Dec-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,13.0,,,,,20.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,260.0,2079.0,,,,,20.0,260.0,,38086160.02,,,783755340.3,
2645,206,GENERAL,21,GENERAL MATERIAL,811819,08-Jan-21,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,8.8,,,,,5.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,44.0,5.0,,,,,15.0,1030.089143,,38086160.02,,,783755340.3,
2646,206,GENERAL,21,GENERAL MATERIAL,811819,08-Jan-21,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,371.4285714,,,,,2.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,742.8571429,10.0,,,,,15.0,1030.089143,,38086160.02,,,783755340.3,
2647,206,GENERAL,21,GENERAL MATERIAL,811819,08-Jan-21,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,30.404,,,,,8.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,243.232,63.0,,,,,15.0,1030.089143,,38086160.02,,,783755340.3,
2852,206,GENERAL,21,GENERAL MATERIAL,881413,20-Oct-21,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,13.0,,,,,94.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,1222.0,1744.0,,,,,94.0,1222.0,,38086160.02,,,783755340.3,
3304,232,HOOK,18,MECHANICAL,751085,20-Mar-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,18536.22667,,,,,6.0,6958711002,6958711002,HOOK P# KRP457JICC (KOBAN) (I-C) (Consumable-Imported),NOS,111217.36,6.0,,,,,6.0,111217.36,,38086160.02,,,783755340.3,
3482,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,792889,28-Oct-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,8.0,,,,,1.0,85.0,,38086160.02,,,783755340.3,
3502,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,802336,01-Dec-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,1.0,,,,,1.0,185.0,,38086160.02,,,783755340.3,
3516,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,811819,08-Jan-21,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,185.0,,,,,2.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,370.0,13.0,,,,,4.0,540.0,,38086160.02,,,783755340.3,
3517,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,811819,08-Jan-21,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,85.0,,,,,2.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,170.0,17.0,,,,,4.0,540.0,,38086160.02,,,783755340.3,
3567,257,KETTLE,17,ELECTRICAL,783890,18-Sep-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,3400.0,,,,,1.0,28839,28839,"ELECTRIC KETTLE WEST POINT, MODEL # 6172 (Consumable-Local)",NOS,3400.0,0.0,,,,,1.0,3400.0,,38086160.02,,,783755340.3,
4143,283,MACHINE,18,MECHANICAL,751085,20-Mar-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,11500.0,,,,,1.0,7114221044,7114221044,OPEN DATA LABELER MACHINE MODEL- 2234 (ZULTEC) (L-C) (Consumable-Local),NOS,11500.0,0.0,,,,,1.0,11500.0,,38086160.02,,,783755340.3,
4148,285,MAGNET,21,GENERAL MATERIAL,787225,03-Oct-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,4050.0,,,FOR MACHINE INSPECTION,,3.0,8003,8003,MAGNET WITH ROD NEEDLE SEARCHING ON M/C (Consumable-Local),NOS,12150.0,7.0,,,,,3.0,12150.0,,38086160.02,,,783755340.3,
4189,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,779378,31-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,150.0,,,,,5.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,750.0,2.0,,,,,5.0,750.0,,38086160.02,,,783755340.3,
4194,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,789117,10-Oct-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,150.0,,,,,3.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,450.0,99.0,,,,,3.0,450.0,,38086160.02,,,783755340.3,
4195,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,789350,12-Oct-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,150.0,,,,,3.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,450.0,96.0,,,,,3.0,450.0,,38086160.02,,,783755340.3,
4199,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,799216,21-Nov-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,150.0,,,,,3.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,450.0,6.0,,,,,3.0,450.0,,38086160.02,,,783755340.3,
4366,305,NEEDLE,11,SPARE PARTS,744119,20-Feb-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21.0,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,1620.0,,,,,30.0,490.0,,38086160.02,,,783755340.3,
4367,305,NEEDLE,11,SPARE PARTS,744119,20-Feb-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,20.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,280.0,3120.0,,,,,30.0,490.0,,38086160.02,,,783755340.3,
4598,305,NEEDLE,11,SPARE PARTS,772337,27-Jul-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,FOR STITCHING,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,710.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4607,305,NEEDLE,11,SPARE PARTS,773146,30-Jul-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,FOR STITCHING,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,650.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4608,305,NEEDLE,11,SPARE PARTS,773167,30-Jul-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21.0,,,FOR STITCHING,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,770.0,,,,,10.0,210.0,,38086160.02,,,783755340.3,
4615,305,NEEDLE,11,SPARE PARTS,774224,06-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,FOR STITCHING,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,610.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4618,305,NEEDLE,11,SPARE PARTS,774509,07-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,590.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4621,305,NEEDLE,11,SPARE PARTS,774729,08-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21.0,,,FOR STITCHING,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,740.0,,,,,10.0,210.0,,38086160.02,,,783755340.3,
4631,305,NEEDLE,11,SPARE PARTS,775413,12-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,540.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4635,305,NEEDLE,11,SPARE PARTS,775822,13-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21.0,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,670.0,,,,,10.0,210.0,,38086160.02,,,783755340.3,
4636,305,NEEDLE,11,SPARE PARTS,775828,13-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,480.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4641,305,NEEDLE,11,SPARE PARTS,775988,13-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,30.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,420.0,480.0,,,,,30.0,420.0,,38086160.02,,,783755340.3,
4643,305,NEEDLE,11,SPARE PARTS,776154,17-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,430.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4649,305,NEEDLE,11,SPARE PARTS,776532,17-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21.0,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,640.0,,,,,20.0,350.0,,38086160.02,,,783755340.3,
4650,305,NEEDLE,11,SPARE PARTS,776532,17-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,430.0,,,,,20.0,350.0,,38086160.02,,,783755340.3,
4654,305,NEEDLE,11,SPARE PARTS,776905,18-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,420.0,,,,,20.0,350.0,,38086160.02,,,783755340.3,
4655,305,NEEDLE,11,SPARE PARTS,776905,18-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21.0,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,630.0,,,,,20.0,350.0,,38086160.02,,,783755340.3,
4656,305,NEEDLE,11,SPARE PARTS,777016,19-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,43.5,,,,,10.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435.0,190.0,,,,,10.0,435.0,,38086160.02,,,783755340.3,
4660,305,NEEDLE,11,SPARE PARTS,777375,20-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,43.5,,,,,10.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435.0,180.0,,,,,10.0,435.0,,38086160.02,,,783755340.3,
4666,305,NEEDLE,11,SPARE PARTS,777830,22-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,350.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4667,305,NEEDLE,11,SPARE PARTS,777960,22-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21.0,,,,,30.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,630.0,590.0,,,,,50.0,910.0,,38086160.02,,,783755340.3,
4668,305,NEEDLE,11,SPARE PARTS,777960,22-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,20.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,280.0,350.0,,,,,50.0,910.0,,38086160.02,,,783755340.3,
4671,305,NEEDLE,11,SPARE PARTS,778220,24-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21.0,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,570.0,,,,,20.0,350.0,,38086160.02,,,783755340.3,
4672,305,NEEDLE,11,SPARE PARTS,778220,24-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,330.0,,,,,20.0,350.0,,38086160.02,,,783755340.3,
4676,305,NEEDLE,11,SPARE PARTS,778554,26-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,270.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4685,305,NEEDLE,11,SPARE PARTS,778993,28-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21.0,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,550.0,,,,,20.0,350.0,,38086160.02,,,783755340.3,
4686,305,NEEDLE,11,SPARE PARTS,778993,28-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,250.0,,,,,20.0,350.0,,38086160.02,,,783755340.3,
4688,305,NEEDLE,11,SPARE PARTS,779278,31-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14.0,,,,,40.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,560.0,180.0,,,,,60.0,980.0,,38086160.02,,,783755340.3,
4689,305,NEEDLE,11,SPARE PARTS,779278,31-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21.0,,,,,20.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,420.0,520.0,,,,,60.0,980.0,,38086160.02,,,783755340.3,
