,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
4335,305,NEEDLE,11,SPARE PARTS,739492,30-Jan-20,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,14.0,,,,,30.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,420.0,3470.0,,,,,40.0,630.0,,38086160.02,,,783755340.3,
4336,305,NEEDLE,11,SPARE PARTS,739492,30-Jan-20,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,21.0,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,1730.0,,,,,40.0,630.0,,38086160.02,,,783755340.3,
7579,337,PLATE,11,SPARE PARTS,804803,10-Dec-20,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,2.0,,,,,20.0,20240,20240,NEEDLE PLATE SCREW (SINGLE NEEDLE) (Consumable-Local),PCS,40.0,860.0,,,,,20.0,40.0,,38086160.02,,,783755340.3,
7621,337,PLATE,11,SPARE PARTS,869478,03-Sep-21,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,50.0,,,,,3.0,20207,20207,NEEDLE PLATE (B-22)(114-00801) (SINGER (Consumable-Local),PCS,150.0,75.0,,,,,3.0,150.0,,38086160.02,,,783755340.3,
9233,398,SCREW,11,SPARE PARTS,804803,10-Dec-20,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,2.0,,,,,25.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,50.0,43.0,,,,,25.0,50.0,,38086160.02,,,783755340.3,
9292,398,SCREW,11,SPARE PARTS,869478,03-Sep-21,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,2.120727215,,,,,20.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,42.41454429,1080.0,,,,,20.0,42.41454429,,38086160.02,,,783755340.3,
9384,405,SHAFT,11,SPARE PARTS,871952,14-Sep-21,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,245.0,,,,,4.0,22657,22657,BOOT BAR (DELTA MACHINE) (Consumable-Local),NOS,980.0,9.0,,,,,4.0,980.0,,38086160.02,,,783755340.3,
9760,435,SPRING,18,MECHANICAL,869478,03-Sep-21,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,280.0,,,,,20.0,7113921001,7113921001,"THREAD TAKE-UP SPRING, PART# SO2620401 (---) (L-C) (Consumable-Local)",NOS,5600.0,210.0,,,,,20.0,5600.0,,38086160.02,,,783755340.3,
11362,517,FEEDOG,11,SPARE PARTS,799691,21-Nov-20,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,64.0,,,,,4.0,53136,53136,FEED DOG P # B1613-012-100 (TEETH =17) (Consumable-Local),PCS,256.0,56.0,,,,,4.0,256.0,,38086160.02,,,783755340.3,
11610,751,LIFTER,18,MECHANICAL,814878,23-Jan-21,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,42000.0,,,,,2.0,41039,41039,"HYDRAULIC MANUAL HAND PALLET LIFTER, 3 TON/3000 KGS, 1220 X 685 MM (Fixed-Local)",NOS,84000.0,11.0,,,,,2.0,84000.0,,38086160.02,,,783755340.3,
