,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
2274,206,GENERAL,11,SPARE PARTS,802925,03-Dec-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,65.0,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,780.0,412.0,,,,,12.0,780.0,,38086160.02,,,783755340.3,
2275,206,GENERAL,11,SPARE PARTS,804243,09-Dec-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,65.0,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,780.0,400.0,,,,,12.0,780.0,,38086160.02,,,783755340.3,
2280,206,GENERAL,11,SPARE PARTS,807063,19-Dec-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,65.0,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,780.0,388.0,,,,,12.0,780.0,,38086160.02,,,783755340.3,
2315,206,GENERAL,11,SPARE PARTS,834860,10-Apr-21,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,2100.0,,,,,2.0,20479,20479,PLATE COMPLETE (M-078) (CUTTING MA (Consumable-Local),PCS,4200.0,12.0,,,,,2.0,4200.0,,38086160.02,,,783755340.3,
2353,206,GENERAL,11,SPARE PARTS,862224,04-Aug-21,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,196.6666667,,,,,10.0,18736,18736,ATTACHMENT PLUG (M-069) (KS-AU) (V) (Consumable-Local),PCS,1966.666667,95.0,,,,,10.0,1966.666667,,38086160.02,,,783755340.3,
2501,206,GENERAL,21,GENERAL MATERIAL,774027,05-Aug-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,350.0,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,350.0,6.0,,,,,3.0,405.0,,38086160.02,,,783755340.3,
2502,206,GENERAL,21,GENERAL MATERIAL,774027,05-Aug-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,27.5,,,,,2.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,55.0,10.0,,,,,3.0,405.0,,38086160.02,,,783755340.3,
2503,206,GENERAL,21,GENERAL MATERIAL,774031,05-Aug-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,27.5,,,,,1.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,27.5,10.0,,,,,1.0,27.5,,38086160.02,,,783755340.3,
2562,206,GENERAL,21,GENERAL MATERIAL,792125,23-Oct-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,8.8,,,,,5.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,44.0,71.0,,,,,8.0,854.0,,38086160.02,,,783755340.3,
2563,206,GENERAL,21,GENERAL MATERIAL,792125,23-Oct-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,110.0,,,,,1.0,18969,18969,BOX FILE PANDING BOX TYPE (I NO.2166) (Consumable-Local),PCS,110.0,3.0,,,,,8.0,854.0,,38086160.02,,,783755340.3,
2564,206,GENERAL,21,GENERAL MATERIAL,792125,23-Oct-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,350.0,,,,,2.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,700.0,19.0,,,,,8.0,854.0,,38086160.02,,,783755340.3,
2603,206,GENERAL,21,GENERAL MATERIAL,801234,28-Nov-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,8.8,,,,,10.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,88.0,40.0,,,,,10.0,88.0,,38086160.02,,,783755340.3,
2881,211,GLOVES,21,GENERAL MATERIAL,775385,12-Aug-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,5200.0,,,,,3.0,22486,22486,MESH GLOVES (SS) (Consumable-Local),NOS,15600.0,2.0,,,,,3.0,15600.0,,38086160.02,,,783755340.3,
2884,211,GLOVES,21,GENERAL MATERIAL,793799,29-Oct-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,5200.0,,,,,1.0,22486,22486,MESH GLOVES (SS) (Consumable-Local),NOS,5200.0,1.0,,,,,1.0,5200.0,,38086160.02,,,783755340.3,
2885,211,GLOVES,21,GENERAL MATERIAL,794808,03-Nov-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,5200.0,,,,,1.0,22486,22486,MESH GLOVES (SS) (Consumable-Local),NOS,5200.0,0.0,,,,,1.0,5200.0,,38086160.02,,,783755340.3,
2993,223,HANGER,17,ELECTRICAL,801070,28-Nov-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,390.0,,,,,1200.0,7450622001,7450622001,"G.I HANGER SIZE 4"" X4"" WITH HOLE. (....) (L-F) (Fixed-Local)",NOS,468000.0,0.0,,,,,1200.0,468000.0,,38086160.02,,,783755340.3,
3084,232,HOOK,11,SPARE PARTS,773039,29-Jul-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,1600.0,,,,,3.0,19720,19720,HOOK ASM SMALL (TWO NEEDLE) (Consumable-Local),PCS,4800.0,3.0,,,,,4.0,7150.0,,38086160.02,,,783755340.3,
3085,232,HOOK,11,SPARE PARTS,773039,29-Jul-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,2350.0,,,,,1.0,19719,19719,HOOK ASM LARGE (TWO NEEDLE) (Consumable-Local),PCS,2350.0,5.0,,,,,4.0,7150.0,,38086160.02,,,783755340.3,
3310,232,HOOK,18,MECHANICAL,798196,17-Nov-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,20257.0,,,,,4.0,7219921001,7219921001,ROTARY HOOK ASSEMBLY PART# PB6100-0A (MODEL# CSL-1720P) (---) (L-C) (Consumable-Local),NOS,81028.0,0.0,,,,,4.0,81028.0,,38086160.02,,,783755340.3,
3360,246,INK,20,STATIONARY,774027,05-Aug-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,30.0,,,,,2.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,60.0,0.0,,,,,2.0,60.0,,38086160.02,,,783755340.3,
3361,246,INK,20,STATIONARY,774031,05-Aug-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,30.0,,,,,1.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,30.0,0.0,,,,,1.0,30.0,,38086160.02,,,783755340.3,
3451,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,774027,05-Aug-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,0.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3452,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,774027,05-Aug-20,,,90175,90175,YTML-Stitching-YTM-07-General-Cutting-General,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,2.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
