,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
877,46,BOOT,11,SPARE PARTS,872682,16-Sep-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,765.0,,,,,6.0,18913,18913,BOOT (DELTA MACHINE) (Consumable-Local),PCS,4590.0,42.0,,,,,6.0,4590.0,,38086160.02,,,783755340.3,
898,46,BOOT,11,SPARE PARTS,880230,15-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,60.0,,,,,6.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,360.0,194.0,,,,,11.0,2610.0,,38086160.02,,,783755340.3,
899,46,BOOT,11,SPARE PARTS,880230,15-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,450.0,,,,,5.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,2250.0,45.0,,,,,11.0,2610.0,,38086160.02,,,783755340.3,
903,46,BOOT,11,SPARE PARTS,880555,16-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,2.737495665,,,,,50.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,136.8747832,2305.0,,,,,50.0,136.8747832,,38086160.02,,,783755340.3,
925,46,BOOT,11,SPARE PARTS,889887,23-Nov-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,350.0,,,with replacement,,2.0,18918,18918,BOOT (M-732) (SAFETY) (Consumable-Local),PCS,700.0,11.0,,,,,9.0,1900.0,,38086160.02,,,783755340.3,
926,46,BOOT,11,SPARE PARTS,889887,23-Nov-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,450.0,,,with replacement,,2.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,900.0,35.0,,,,,9.0,1900.0,,38086160.02,,,783755340.3,
927,46,BOOT,11,SPARE PARTS,889887,23-Nov-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,60.0,,,with replacement,,5.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,300.0,154.0,,,,,9.0,1900.0,,38086160.02,,,783755340.3,
1261,79,CARD,17,ELECTRICAL,806924,22-Dec-20,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,7.0,,,,,500.0,7487121001,7487121001,"FACE CARD LEMINATION 300GSM (SIZE 11""X 8.5"") (---) (L-C) (Consumable-Local)",NOS,3500.0,6550.0,,,,,500.0,3500.0,,38086160.02,,,783755340.3,
1271,79,CARD,17,ELECTRICAL,886582,10-Nov-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,7220.0,,,,,8.0,7591121022,7591121022,CF CARD 4GB FOR QUILTING MACHINE MODEL# 26GTG (KINGSTON) (L-C) (Consumable-Local),NOS,57760.0,0.0,,,,,8.0,57760.0,,38086160.02,,,783755340.3,
1375,104,CLIP,18,MECHANICAL,838829,26-Apr-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,325.0,,,,,219.0,7649021001,7649021001,DELTA MACHINE FRAME CLIP ALUMINUM WITH POWDER COATED COLOR (---) (L-C) (Consumable-Local),NOS,71175.0,362.0,,,,,219.0,71175.0,,38086160.02,,,783755340.3,
1383,104,CLIP,18,MECHANICAL,864005,11-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,325.0,,,,,150.0,7649021001,7649021001,DELTA MACHINE FRAME CLIP ALUMINUM WITH POWDER COATED COLOR (---) (L-C) (Consumable-Local),NOS,48750.0,150.0,,,,,150.0,48750.0,,38086160.02,,,783755340.3,
1384,104,CLIP,18,MECHANICAL,864006,13-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,325.0,,,,,150.0,7649021001,7649021001,DELTA MACHINE FRAME CLIP ALUMINUM WITH POWDER COATED COLOR (---) (L-C) (Consumable-Local),NOS,48750.0,0.0,,,,,150.0,48750.0,,38086160.02,,,783755340.3,
1392,104,CLIP,18,MECHANICAL,887389,15-Nov-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,179.0,,,,,250.0,21901,21901,CHAIN 2 CLIP RUNNER  WITH HOOK FOR SWITCH TRACK (Consumable-Local),SET,44750.0,250.0,,,,,250.0,44750.0,,38086160.02,,,783755340.3,
1524,105,CLIPPER,21,GENERAL MATERIAL,832671,31-Mar-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,35.0,,,,,35.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1225.0,1217.0,,,,,35.0,1225.0,,38086160.02,,,783755340.3,
1549,105,CLIPPER,21,GENERAL MATERIAL,845196,26-May-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,35.0,,,,,30.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1050.0,521.0,,,,,30.0,1050.0,,38086160.02,,,783755340.3,
1555,105,CLIPPER,21,GENERAL MATERIAL,846422,29-May-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,35.0,,,,,20.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,700.0,459.0,,,,,20.0,700.0,,38086160.02,,,783755340.3,
1573,105,CLIPPER,21,GENERAL MATERIAL,857453,13-Jul-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,35.0,,,,,44.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1540.0,880.0,,,,,44.0,1540.0,,38086160.02,,,783755340.3,
1590,105,CLIPPER,21,GENERAL MATERIAL,867972,28-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,35.0,,,,,20.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,700.0,519.0,,,,,20.0,700.0,,38086160.02,,,783755340.3,
1592,105,CLIPPER,21,GENERAL MATERIAL,868246,30-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,35.0,,,,,35.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1225.0,449.0,,,,,35.0,1225.0,,38086160.02,,,783755340.3,
1614,105,CLIPPER,21,GENERAL MATERIAL,879603,13-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,35.0,,,,,50.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1750.0,1907.0,,,,,50.0,1750.0,,38086160.02,,,783755340.3,
1634,105,CLIPPER,21,GENERAL MATERIAL,887799,15-Nov-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,35.0,,,,,30.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1050.0,1469.0,,,,,30.0,1050.0,,38086160.02,,,783755340.3,
1789,153,DIE,18,MECHANICAL,802139,01-Dec-20,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,65000.0,,,,,1.0,7262021001,7262021001,"SS POLY FILLING DIE SIZE L=110"", W=14"", H=6"" (...) (L-C) (Consumable-Local)",NOS,65000.0,0.0,,,,,1.0,65000.0,,38086160.02,,,783755340.3,
2090,189,FILE,20,STATIONARY,874445,22-Sep-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,75.0,,,,,10.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,750.0,143.0,,,,,10.0,750.0,,38086160.02,,,783755340.3,
2343,206,GENERAL,11,SPARE PARTS,851076,18-Jun-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,118.8,,,,,3.0,20526,20526,POSITION FINGER (DELTA COMFORTER (Consumable-Local),PCS,356.4,0.0,,,,,3.0,356.4,,38086160.02,,,783755340.3,
2362,206,GENERAL,11,SPARE PARTS,866797,24-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,4.0,,,,,20.0,21159,21159,TENSION SPRING (NORMAL)  (Consumable-Local),PCS,80.0,1870.0,,,,,21.0,1680.0,,38086160.02,,,783755340.3,
2363,206,GENERAL,11,SPARE PARTS,866797,24-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,1600.0,,,,,1.0,21106,21106,TAKE UP LEVER DELTA (COMFORTER) (Consumable-Local),PCS,1600.0,1.0,,,,,21.0,1680.0,,38086160.02,,,783755340.3,
2403,206,GENERAL,11,SPARE PARTS,880230,15-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,45.0,,,,,3.0,20527,20527,POSITION FINGER (JUKI) (Consumable-Local),PCS,135.0,0.0,,,,,3.0,135.0,,38086160.02,,,783755340.3,
2404,206,GENERAL,11,SPARE PARTS,880555,16-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,4.386100386,,,,,30.0,21159,21159,TENSION SPRING (NORMAL)  (Consumable-Local),PCS,131.5830116,2410.0,,,,,30.0,131.5830116,,38086160.02,,,783755340.3,
2419,206,GENERAL,11,SPARE PARTS,889887,23-Nov-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,992.1596154,,,with replacement,,1.0,21100,21100,TAKE UP LEVER (110-39070) (JUKI) (Consumable-Local),PCS,992.1596154,22.0,,,,,1.0,992.1596154,,38086160.02,,,783755340.3,
2734,206,GENERAL,21,GENERAL MATERIAL,853687,29-Jun-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,13.0,,,,,24.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,312.0,872.0,,,,,24.0,312.0,,38086160.02,,,783755340.3,
2785,206,GENERAL,21,GENERAL MATERIAL,865402,17-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,13.0,,,,,36.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,468.0,2122.0,,,,,36.0,468.0,,38086160.02,,,783755340.3,
2801,206,GENERAL,21,GENERAL MATERIAL,872421,15-Sep-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,13.0,,,,,24.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,312.0,1988.0,,,,,24.0,312.0,,38086160.02,,,783755340.3,
2826,206,GENERAL,21,GENERAL MATERIAL,874445,22-Sep-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,33.0,,,,,6.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,198.0,72.0,,,,,6.0,198.0,,38086160.02,,,783755340.3,
2854,206,GENERAL,21,GENERAL MATERIAL,882189,23-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,13.0,,,,,18.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,234.0,1626.0,,,,,18.0,234.0,,38086160.02,,,783755340.3,
2971,220,GUN,16,TOOLS & INSTRUMENTS,878536,09-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,550.0,,,,,1.0,5641621001,5641621001,TAG GUN CM-9L ARROW (---) (L-C) (Consumable-Local),NOS,550.0,44.0,,,,,1.0,550.0,,38086160.02,,,783755340.3,
2998,228,HINGES,19,"HARDWARE MATERIAL, PIPE & FITTINGS",802139,01-Dec-20,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,2450.0,,,,,8.0,7055721001,7055721001,3D HINGES FOR DOOR (WHITE) WITH SCREWS. (---) (L-C) (Consumable-Local),NOS,19600.0,24.0,,,,,8.0,19600.0,,38086160.02,,,783755340.3,
3001,228,HINGES,19,"HARDWARE MATERIAL, PIPE & FITTINGS",806924,22-Dec-20,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,2450.0,,,,,6.0,7055721001,7055721001,3D HINGES FOR DOOR (WHITE) WITH SCREWS. (---) (L-C) (Consumable-Local),NOS,14700.0,10.0,,,,,6.0,14700.0,,38086160.02,,,783755340.3,
3185,232,HOOK,11,SPARE PARTS,829775,18-Mar-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,1474.644167,,,,,3.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,4423.9325,1.0,,,,,3.0,4423.9325,,38086160.02,,,783755340.3,
3209,232,HOOK,11,SPARE PARTS,844603,22-May-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,1500.0,,,,,4.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,6000.0,5.0,,,,,4.0,6000.0,,38086160.02,,,783755340.3,
3218,232,HOOK,11,SPARE PARTS,848232,05-Jun-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,2850.0,,,,,2.0,45069,45069,HOOK KOBAN KHS 12 SPD2 (Consumable-Local),NOS,5700.0,20.0,,,,,2.0,5700.0,,38086160.02,,,783755340.3,
3225,232,HOOK,11,SPARE PARTS,851076,18-Jun-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,1250.0,,,,,4.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,5000.0,42.0,,,,,4.0,5000.0,,38086160.02,,,783755340.3,
3235,232,HOOK,11,SPARE PARTS,853364,26-Jun-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,1250.0,,,,,4.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,5000.0,21.0,,,,,4.0,5000.0,,38086160.02,,,783755340.3,
3249,232,HOOK,11,SPARE PARTS,858679,17-Jul-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,1500.0,,,,,5.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,7500.0,39.0,,,,,5.0,7500.0,,38086160.02,,,783755340.3,
3257,232,HOOK,11,SPARE PARTS,860187,28-Jul-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,2800.0,,,,,4.0,45069,45069,HOOK KOBAN KHS 12 SPD2 (Consumable-Local),NOS,11200.0,28.0,,,,,4.0,11200.0,,38086160.02,,,783755340.3,
3263,232,HOOK,11,SPARE PARTS,861211,31-Jul-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,1500.0,,,,,4.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,6000.0,25.0,,,,,4.0,6000.0,,38086160.02,,,783755340.3,
3269,232,HOOK,11,SPARE PARTS,863664,11-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,1500.0,,,,,4.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,6000.0,1.0,,,,,4.0,6000.0,,38086160.02,,,783755340.3,
3280,232,HOOK,11,SPARE PARTS,872285,14-Sep-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,1500.0,,,,,4.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,6000.0,14.0,,,,,4.0,6000.0,,38086160.02,,,783755340.3,
3282,232,HOOK,11,SPARE PARTS,872682,16-Sep-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,1500.0,,,,,4.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,6000.0,10.0,,,,,4.0,6000.0,,38086160.02,,,783755340.3,
3295,232,HOOK,11,SPARE PARTS,879222,12-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,2800.0,,,,,5.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,14000.0,2.0,,,,,5.0,14000.0,,38086160.02,,,783755340.3,
3300,232,HOOK,11,SPARE PARTS,889887,23-Nov-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,3200.0,,,with replacement,,4.0,45069,45069,HOOK KOBAN KHS 12 SPD2 (Consumable-Local),NOS,12800.0,86.0,,,,,4.0,12800.0,,38086160.02,,,783755340.3,
3321,232,HOOK,18,MECHANICAL,879809,14-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,4775.7001,,,,,4.0,7895411001,7895411001,HOOK  B-1830-141-HAO (---) (I-C) (Consumable-Imported),NOS,19102.8004,82.0,,,,,4.0,19102.8004,,38086160.02,,,783755340.3,
3323,232,HOOK,18,MECHANICAL,880555,16-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,4775.7001,,,,,3.0,7895411001,7895411001,HOOK  B-1830-141-HAO (---) (I-C) (Consumable-Imported),NOS,14327.1003,70.0,,,,,3.0,14327.1003,,38086160.02,,,783755340.3,
3546,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,874445,22-Sep-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,85.0,,,,,4.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,340.0,33.0,,,,,4.0,340.0,,38086160.02,,,783755340.3,
3646,262,KNIFE,11,SPARE PARTS,848232,05-Jun-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,23.80787879,,,,,10.0,19933,19933,LOWER KNIFE (202295+204161) (M 732) ( (Consumable-Local),PCS,238.0787879,169.0,,,,,10.0,238.0787879,,38086160.02,,,783755340.3,
3673,262,KNIFE,11,SPARE PARTS,889887,23-Nov-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,80.0,,,with replacement,,5.0,21384,21384,UPPER KNIFE P # 201121AO (M-732) (SAF (Consumable-Local),PCS,400.0,15.0,,,,,8.0,471.4236364,,38086160.02,,,783755340.3,
3674,262,KNIFE,11,SPARE PARTS,889887,23-Nov-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,23.80787879,,,with replacement,,3.0,19933,19933,LOWER KNIFE (202295+204161) (M 732) ( (Consumable-Local),PCS,71.42363636,53.0,,,,,8.0,471.4236364,,38086160.02,,,783755340.3,
