,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
1679,124,CONTACTOR,17,ELECTRICAL,875418,27-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,11688.5,,,,,3.0,5282321002,5282321002,MAGNETIC CONTACTOR TY 3RT1024-1A 22KW WITH AUXILARY (SIEMENS) (Consumable-Local),NOS,35065.5,0.0,,,,,3.0,35065.5,,38086160.02,,,783755340.3,
1854,160,DISPLAY,17,ELECTRICAL,875418,27-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,5225.0,,,,,1.0,6217821001,6217821001,LCD 17 REFURB 1 YEAR WARRANTY (---) (L-C) (Consumable-Local),NOS,5225.0,0.0,,,,,1.0,5225.0,,38086160.02,,,783755340.3,
2267,206,GENERAL,11,SPARE PARTS,799875,21-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,70.0,,,,,3.0,21149,21149,TENSION POST (JUKI) (Consumable-Local),PCS,210.0,8.0,,,,,3.0,210.0,,38086160.02,,,783755340.3,
2268,206,GENERAL,11,SPARE PARTS,800005,23-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,4.9,,,,,20.0,21159,21159,TENSION SPRING (NORMAL)  (Consumable-Local),PCS,98.0,480.0,,,,,22.0,238.0,,38086160.02,,,783755340.3,
2269,206,GENERAL,11,SPARE PARTS,800005,23-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,70.0,,,,,2.0,21149,21149,TENSION POST (JUKI) (Consumable-Local),PCS,140.0,6.0,,,,,22.0,238.0,,38086160.02,,,783755340.3,
2391,206,GENERAL,11,SPARE PARTS,874981,28-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,154.7619444,,,,,2.0,21389,21389,UPPER LOOPER (M-732) (SAFETY) (Consumable-Local),PCS,309.5238889,40.0,,,,,7.0,1598.826361,,38086160.02,,,783755340.3,
2392,206,GENERAL,11,SPARE PARTS,874981,28-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,992.1596154,,,,,1.0,21100,21100,TAKE UP LEVER (110-39070) (JUKI) (Consumable-Local),PCS,992.1596154,23.0,,,,,7.0,1598.826361,,38086160.02,,,783755340.3,
2393,206,GENERAL,11,SPARE PARTS,874981,28-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,74.28571429,,,,,4.0,21149,21149,TENSION POST (JUKI) (Consumable-Local),PCS,297.1428571,13.0,,,,,7.0,1598.826361,,38086160.02,,,783755340.3,
3148,232,HOOK,11,SPARE PARTS,799875,21-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,2650.0,,,,,3.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,7950.0,37.0,,,,,3.0,7950.0,,38086160.02,,,783755340.3,
3150,232,HOOK,11,SPARE PARTS,800005,23-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,2650.0,,,,,2.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,5300.0,35.0,,,,,2.0,5300.0,,38086160.02,,,783755340.3,
3593,259,KEYBOARD,13,COMPUTERS & ACCESSORIES,875418,27-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,617.5,,,,,3.0,16692,16692,KEYBOARD PS2 (Consumable-Local),NOS,1852.5,0.0,,,,,3.0,1852.5,,38086160.02,,,783755340.3,
3664,262,KNIFE,11,SPARE PARTS,874981,28-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,23.80787879,,,,,3.0,19933,19933,LOWER KNIFE (202295+204161) (M 732) ( (Consumable-Local),PCS,71.42363636,101.0,,,,,3.0,71.42363636,,38086160.02,,,783755340.3,
3713,262,KNIFE,18,MECHANICAL,800005,23-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,110.0,,,,,2.0,24172,24172,FIX KNIFE P# S02637101 (Consumable-Local),NOS,220.0,30.0,,,,,2.0,220.0,,38086160.02,,,783755340.3,
3773,262,KNIFE,18,MECHANICAL,874981,28-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,106.4669877,,,,,6.0,24172,24172,FIX KNIFE P# S02637101 (Consumable-Local),NOS,638.8019263,131.0,,,,,6.0,638.8019263,,38086160.02,,,783755340.3,
3898,281,LOOPER,11,SPARE PARTS,800005,23-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,200.0,,,,,2.0,40361,40361,LOWER LOOPER  PART # KL 202 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,400.0,16.0,,,,,2.0,400.0,,38086160.02,,,783755340.3,
3973,281,LOOPER,11,SPARE PARTS,874981,28-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,180.0,,,,,2.0,19100,19100,CHAIN LOOPER L-32 (SAFETY) (Consumable-Local),PCS,360.0,13.0,,,,,2.0,360.0,,38086160.02,,,783755340.3,
5131,305,NEEDLE,11,SPARE PARTS,803481,05-Dec-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,23.98507463,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.8507463,1380.0,,,,,30.0,813.8983653,,38086160.02,,,783755340.3,
5132,305,NEEDLE,11,SPARE PARTS,803481,05-Dec-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,41.5,,,,,10.0,39172,39172,NEEDLE DP-5 130/16 (DELTA) (Consumable-Local),NOS,415.0,260.0,,,,,30.0,813.8983653,,38086160.02,,,783755340.3,
5133,305,NEEDLE,11,SPARE PARTS,803481,05-Dec-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,15.9047619,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,159.047619,460.0,,,,,30.0,813.8983653,,38086160.02,,,783755340.3,
5143,305,NEEDLE,11,SPARE PARTS,804426,10-Dec-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,15.9047619,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,159.047619,320.0,,,,,10.0,159.047619,,38086160.02,,,783755340.3,
5150,305,NEEDLE,11,SPARE PARTS,804786,10-Dec-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,15.9047619,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,159.047619,320.0,,,,,20.0,398.8983653,,38086160.02,,,783755340.3,
5151,305,NEEDLE,11,SPARE PARTS,804786,10-Dec-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,23.98507463,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.8507463,1350.0,,,,,20.0,398.8983653,,38086160.02,,,783755340.3,
9229,398,SCREW,11,SPARE PARTS,799875,21-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,2.0,,,,,30.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,60.0,173.0,,,,,30.0,60.0,,38086160.02,,,783755340.3,
9230,398,SCREW,11,SPARE PARTS,800005,23-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,2.0,,,,,50.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,100.0,123.0,,,,,50.0,100.0,,38086160.02,,,783755340.3,
11364,517,FEEDOG,11,SPARE PARTS,800005,23-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,64.0,,,,,4.0,53136,53136,FEED DOG P # B1613-012-100 (TEETH =17) (Consumable-Local),PCS,256.0,52.0,,,,,4.0,256.0,,38086160.02,,,783755340.3,
11410,517,FEEDOG,11,SPARE PARTS,874981,28-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,425.0,,,,,1.0,51096,51096,FEEDOG PART # HXXX (SIRUBA) (SAFETY MACHINE) (Consumable-Local),PCS,425.0,30.0,,,,,1.0,425.0,,38086160.02,,,783755340.3,
11572,711,WINDER,11,SPARE PARTS,874981,28-Sep-21,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,2570.0,,,,,1.0,39195,39195,BOBIN WINDER UNIT P # SB3529201 (Consumable-Imported),NOS,2570.0,2.0,,,,,1.0,2570.0,,38086160.02,,,783755340.3,
