,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
166,32,BELT,11,SPARE PARTS,757590,19-May-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,4.0,,,,,100.0,20886,20886,SHARPING BELT (CUTTING MACHINE) (Consumable-Local),PCS,400.0,150.0,,,,,100.0,400.0,,38086160.02,,,783755340.3,
180,32,BELT,11,SPARE PARTS,815393,22-Jan-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,4.0,,,,,100.0,20886,20886,SHARPING BELT (CUTTING MACHINE) (Consumable-Local),PCS,400.0,434.0,,,,,100.0,400.0,,38086160.02,,,783755340.3,
206,32,BELT,18,MECHANICAL,750636,18-Mar-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,150.0,,,,,6.0,15655,15655,V-BELT A-22 (Consumable-Local),NOS,900.0,0.0,,,,,6.0,900.0,,38086160.02,,,783755340.3,
209,32,BELT,18,MECHANICAL,828592,13-Mar-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,133.0,,,,,2.0,39089,39089,V-BELT A-34 (Consumable-Local),NOS,266.0,10.0,,,,,2.0,266.0,,38086160.02,,,783755340.3,
249,35,BIT,16,TOOLS & INSTRUMENTS,834983,10-Apr-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,3762.0,,,,,1.0,21680,21680,DRILL BIT BOX SET DORMER (Consumable-Local),SET,3762.0,3.0,,,,,3.0,5183.0,,38086160.02,,,783755340.3,
250,35,BIT,16,TOOLS & INSTRUMENTS,834983,10-Apr-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,710.5,,,,,2.0,24455,24455,HILTI DRILL BIT 12 X 100 MM GERMANY (Consumable-Local),NOS,1421.0,4.0,,,,,3.0,5183.0,,38086160.02,,,783755340.3,
307,42,BOBBIN,11,SPARE PARTS,747339,04-Mar-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,65.0,,,,,4.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,260.0,90.0,,,,,4.0,260.0,,38086160.02,,,783755340.3,
311,42,BOBBIN,11,SPARE PARTS,751832,07-Apr-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,65.0,,,,,9.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,585.0,78.0,,,,,9.0,585.0,,38086160.02,,,783755340.3,
314,42,BOBBIN,11,SPARE PARTS,754135,30-Apr-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,65.0,,,,,4.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,260.0,41.0,,,,,4.0,260.0,,38086160.02,,,783755340.3,
319,42,BOBBIN,11,SPARE PARTS,757574,19-May-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,65.0,,,,,5.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,325.0,28.0,,,,,5.0,325.0,,38086160.02,,,783755340.3,
321,42,BOBBIN,11,SPARE PARTS,759124,01-Jun-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,65.0,,,,,8.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,520.0,20.0,,,,,8.0,520.0,,38086160.02,,,783755340.3,
344,42,BOBBIN,11,SPARE PARTS,777272,20-Aug-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,74.87654321,,,,,3.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,224.6296296,14.0,,,,,3.0,224.6296296,,38086160.02,,,783755340.3,
347,42,BOBBIN,11,SPARE PARTS,777537,22-Aug-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,6.0,,,,,6.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,36.0,102.0,,,,,9.0,260.6296296,,38086160.02,,,783755340.3,
348,42,BOBBIN,11,SPARE PARTS,777537,22-Aug-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,74.87654321,,,,,3.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,224.6296296,11.0,,,,,9.0,260.6296296,,38086160.02,,,783755340.3,
352,42,BOBBIN,11,SPARE PARTS,780273,05-Sep-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,74.87654321,,,,,2.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,149.7530864,8.0,,,,,2.0,149.7530864,,38086160.02,,,783755340.3,
367,42,BOBBIN,11,SPARE PARTS,794284,31-Oct-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,6.0,,,,,4.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,24.0,89.0,,,,,8.0,259.2,,38086160.02,,,783755340.3,
368,42,BOBBIN,11,SPARE PARTS,794284,31-Oct-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,58.8,,,,,4.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,235.2,180.0,,,,,8.0,259.2,,38086160.02,,,783755340.3,
375,42,BOBBIN,11,SPARE PARTS,799596,20-Nov-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,58.8,,,,,10.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,588.0,137.0,,,,,30.0,708.0,,38086160.02,,,783755340.3,
376,42,BOBBIN,11,SPARE PARTS,799596,20-Nov-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,6.0,,,,,20.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,120.0,49.0,,,,,30.0,708.0,,38086160.02,,,783755340.3,
393,42,BOBBIN,11,SPARE PARTS,811656,08-Jan-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,6.0,,,,,2.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,12.0,17.0,,,,,2.0,12.0,,38086160.02,,,783755340.3,
447,42,BOBBIN,11,SPARE PARTS,852897,24-Jun-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,69.02082019,,,,,3.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,207.0624606,217.0,,,,,3.0,207.0624606,,38086160.02,,,783755340.3,
518,42,BOBBIN,11,SPARE PARTS,884504,02-Nov-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,69.02082019,,,,,2.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,138.0416404,105.0,,,,,2.0,138.0416404,,38086160.02,,,783755340.3,
527,42,BOBBIN,11,SPARE PARTS,889720,22-Nov-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,580.0,,,for machine repairing,,7.0,18883,18883,BOBIN CASE (KAJ MACHINE) (Consumable-Local),PCS,4060.0,0.0,,,,,7.0,4060.0,,38086160.02,,,783755340.3,
552,45,BOLT/NUT,18,MECHANICAL,836060,12-Apr-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,6.0,,,,,130.0,6504921001,6504921001,MS NUT BOLT 8X25MM (---) (L-C) (Consumable-Local),NOS,780.0,0.0,,,,,130.0,780.0,,38086160.02,,,783755340.3,
572,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",834983,10-Apr-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,14.21,,,,,100.0,11078,11078,RAWAL BOLT 8 MMX75 MM (Consumable-Local),NOS,1421.0,0.0,,,,,100.0,1421.0,,38086160.02,,,783755340.3,
573,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",836060,12-Apr-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,16.0,,,,,100.0,1510,1510,BOLT/NUT 8X20 MM (SS) (Consumable-Local),NOS,1600.0,0.0,,,,,100.0,1600.0,,38086160.02,,,783755340.3,
580,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",848843,09-Jun-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,19.8,,,,,50.0,11066,11066,RAWAL BOLT 10X75 MM (Consumable-Local),NOS,990.0,50.0,,,,,50.0,990.0,,38086160.02,,,783755340.3,
596,46,BOOT,11,SPARE PARTS,754135,30-Apr-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,4.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,180.0,192.0,,,,,4.0,180.0,,38086160.02,,,783755340.3,
605,46,BOOT,11,SPARE PARTS,757574,19-May-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,5.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,225.0,175.0,,,,,5.0,225.0,,38086160.02,,,783755340.3,
607,46,BOOT,11,SPARE PARTS,759124,01-Jun-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,16.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,720.0,155.0,,,,,16.0,720.0,,38086160.02,,,783755340.3,
611,46,BOOT,11,SPARE PARTS,759921,04-Jun-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,2.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,90.0,152.0,,,,,2.0,90.0,,38086160.02,,,783755340.3,
613,46,BOOT,11,SPARE PARTS,760416,06-Jun-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,3.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,135.0,133.0,,,,,3.0,135.0,,38086160.02,,,783755340.3,
624,46,BOOT,11,SPARE PARTS,766436,02-Jul-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,1.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,45.0,118.0,,,,,1.0,45.0,,38086160.02,,,783755340.3,
640,46,BOOT,11,SPARE PARTS,771227,25-Jul-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,3.0,,,,,20.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,60.0,850.0,,,,,20.0,60.0,,38086160.02,,,783755340.3,
663,46,BOOT,11,SPARE PARTS,777272,20-Aug-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,5.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,225.0,24.0,,,,,17.0,261.0,,38086160.02,,,783755340.3,
664,46,BOOT,11,SPARE PARTS,777272,20-Aug-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,3.0,,,,,12.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,36.0,693.0,,,,,17.0,261.0,,38086160.02,,,783755340.3,
667,46,BOOT,11,SPARE PARTS,777537,22-Aug-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,5.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,225.0,19.0,,,,,25.0,285.0,,38086160.02,,,783755340.3,
668,46,BOOT,11,SPARE PARTS,777537,22-Aug-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,3.0,,,,,20.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,60.0,673.0,,,,,25.0,285.0,,38086160.02,,,783755340.3,
671,46,BOOT,11,SPARE PARTS,780273,05-Sep-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,5.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,225.0,6.0,,,,,35.0,315.0,,38086160.02,,,783755340.3,
672,46,BOOT,11,SPARE PARTS,780273,05-Sep-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,3.0,,,,,30.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,90.0,643.0,,,,,35.0,315.0,,38086160.02,,,783755340.3,
673,46,BOOT,11,SPARE PARTS,780522,04-Sep-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,2.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,90.0,11.0,,,,,2.0,90.0,,38086160.02,,,783755340.3,
678,46,BOOT,11,SPARE PARTS,782536,16-Sep-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,450.0,,,,,3.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,1350.0,29.0,,,,,3.0,1350.0,,38086160.02,,,783755340.3,
688,46,BOOT,11,SPARE PARTS,787081,02-Oct-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,3.0,,,,,50.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,150.0,453.0,,,,,55.0,2400.0,,38086160.02,,,783755340.3,
689,46,BOOT,11,SPARE PARTS,787081,02-Oct-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,450.0,,,,,5.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,2250.0,15.0,,,,,55.0,2400.0,,38086160.02,,,783755340.3,
695,46,BOOT,11,SPARE PARTS,789577,13-Oct-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,545.0,,,,,6.0,19341,19341,DORI BOOT (SAFETY) (Consumable-Local),PCS,3270.0,44.0,,,,,16.0,3300.0,,38086160.02,,,783755340.3,
696,46,BOOT,11,SPARE PARTS,789577,13-Oct-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,3.0,,,,,10.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,30.0,343.0,,,,,16.0,3300.0,,38086160.02,,,783755340.3,
709,46,BOOT,11,SPARE PARTS,794284,31-Oct-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,3.0,,,,,20.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,60.0,283.0,,,,,27.0,1590.0,,38086160.02,,,783755340.3,
710,46,BOOT,11,SPARE PARTS,794284,31-Oct-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,450.0,,,,,3.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,1350.0,0.0,,,,,27.0,1590.0,,38086160.02,,,783755340.3,
711,46,BOOT,11,SPARE PARTS,794284,31-Oct-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,4.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,180.0,166.0,,,,,27.0,1590.0,,38086160.02,,,783755340.3,
725,46,BOOT,11,SPARE PARTS,800362,25-Nov-20,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,45.0,,,,,6.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,270.0,129.0,,,,,6.0,270.0,,38086160.02,,,783755340.3,
738,46,BOOT,11,SPARE PARTS,811656,08-Jan-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,38.73040752,,,,,4.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,154.9216301,292.0,,,,,4.0,154.9216301,,38086160.02,,,783755340.3,
742,46,BOOT,11,SPARE PARTS,815393,22-Jan-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,38.73040752,,,,,4.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,154.9216301,279.0,,,,,4.0,154.9216301,,38086160.02,,,783755340.3,
747,46,BOOT,11,SPARE PARTS,820587,11-Feb-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,38.73040752,,,,,4.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,154.9216301,264.0,,,,,4.0,154.9216301,,38086160.02,,,783755340.3,
754,46,BOOT,11,SPARE PARTS,822860,19-Feb-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,2.403095238,,,,,20.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,48.06190476,1590.0,,,,,20.0,48.06190476,,38086160.02,,,783755340.3,
758,46,BOOT,11,SPARE PARTS,827478,10-Mar-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,38.73040752,,,,,3.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,116.1912226,244.0,,,,,5.0,816.1912226,,38086160.02,,,783755340.3,
759,46,BOOT,11,SPARE PARTS,827478,10-Mar-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,350.0,,,,,2.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,700.0,46.0,,,,,5.0,816.1912226,,38086160.02,,,783755340.3,
766,46,BOOT,11,SPARE PARTS,829836,17-Mar-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,2.737495665,,,,,10.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,27.37495665,3560.0,,,,,10.0,27.37495665,,38086160.02,,,783755340.3,
785,46,BOOT,11,SPARE PARTS,838277,22-Apr-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,350.0,,,,,2.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,700.0,27.0,,,,,2.0,700.0,,38086160.02,,,783755340.3,
789,46,BOOT,11,SPARE PARTS,842257,10-May-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,82.0,,,WITHOUT REPLACE,,10.0,19978,19978,LUB BOOT RIGHT 1/4 (T/N) (Consumable-Local),PCS,820.0,12.0,,,,,10.0,820.0,,38086160.02,,,783755340.3,
799,46,BOOT,11,SPARE PARTS,846279,29-May-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,350.0,,,,,2.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,700.0,15.0,,,,,2.0,700.0,,38086160.02,,,783755340.3,
824,46,BOOT,11,SPARE PARTS,852897,24-Jun-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,38.73040752,,,,,3.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,116.1912226,146.0,,,,,3.0,116.1912226,,38086160.02,,,783755340.3,
827,46,BOOT,11,SPARE PARTS,853581,26-Jun-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,350.0,,,,,3.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,1050.0,6.0,,,,,3.0,1050.0,,38086160.02,,,783755340.3,
830,46,BOOT,11,SPARE PARTS,855444,03-Jul-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,350.0,,,,,2.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,700.0,1.0,,,,,12.0,727.3749566,,38086160.02,,,783755340.3,
831,46,BOOT,11,SPARE PARTS,855444,03-Jul-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,2.737495665,,,,,10.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,27.37495665,3090.0,,,,,12.0,727.3749566,,38086160.02,,,783755340.3,
839,46,BOOT,11,SPARE PARTS,858684,17-Jul-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,2.737495665,,,,,10.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,27.37495665,3010.0,,,,,10.0,27.37495665,,38086160.02,,,783755340.3,
