,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
7875,349,PRINTED STATIONERY,20,STATIONARY,781857,10-Sep-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,210.0,,,,,1.0,5490021001,5490021001,METAL DETACTOR LOG SHEET PACKING SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,210.0,57.0,,,,,3.0,630.0,,38086160.02,,,783755340.3,
7976,349,PRINTED STATIONERY,20,STATIONARY,794301,31-Oct-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,210.0,,,,,2.0,5490021001,5490021001,METAL DETACTOR LOG SHEET PACKING SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,420.0,51.0,,,,,2.0,420.0,,38086160.02,,,783755340.3,
7982,349,PRINTED STATIONERY,20,STATIONARY,796010,07-Nov-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,210.0,,,,,2.0,5489921001,5489921001,"DAILY PACKING PLAN & PROGRESS REPORT  WHITE,PINK DUPLICATE TYPE ONE SIDE PRINTING 100 PAGES ( 50 SET) CARBONIZED (---) (Consumable-Local)",BKS,420.0,86.0,,,,,2.0,420.0,,38086160.02,,,783755340.3,
8003,349,PRINTED STATIONERY,20,STATIONARY,797944,14-Nov-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,210.0,,,,,1.0,5490021001,5490021001,METAL DETACTOR LOG SHEET PACKING SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,210.0,49.0,,,,,1.0,210.0,,38086160.02,,,783755340.3,
8004,349,PRINTED STATIONERY,20,STATIONARY,797947,14-Nov-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,210.0,,,,,1.0,5489921001,5489921001,"DAILY PACKING PLAN & PROGRESS REPORT  WHITE,PINK DUPLICATE TYPE ONE SIDE PRINTING 100 PAGES ( 50 SET) CARBONIZED (---) (Consumable-Local)",BKS,210.0,85.0,,,,,1.0,210.0,,38086160.02,,,783755340.3,
10184,443,STATIONERY,20,STATIONARY,797760,13-Nov-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,7.95,,,,,1.0,9821,9821,PENCIL DUX (Consumable-Local),NOS,7.95,169.0,,,,,7.0,394.546,,38086160.02,,,783755340.3,
10185,443,STATIONERY,20,STATIONARY,797760,13-Nov-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,23.716,,,,,1.0,9811,9811,PEN (MARKER) DOLLER BLUE #.90 (Consumable-Local),NOS,23.716,46.0,,,,,7.0,394.546,,38086160.02,,,783755340.3,
10186,443,STATIONERY,20,STATIONARY,797760,13-Nov-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,6.16,,,,,1.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,6.16,93.0,,,,,7.0,394.546,,38086160.02,,,783755340.3,
10187,443,STATIONERY,20,STATIONARY,797760,13-Nov-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,89.18,,,,,4.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,356.72,26.0,,,,,7.0,394.546,,38086160.02,,,783755340.3,
11596,718,POUCH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",761170,10-Jun-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,8400.0,,,,,1.0,38345,38345,"POUCH PACKING DEVICE (TWIN) (ARTICLE FITTED) SIZE H=104MM, W=136MM, L=330MM (SS) (Consumable-Local)",NOS,8400.0,0.0,,,,,5.0,42000.0,,38086160.02,,,783755340.3,
11597,718,POUCH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",761170,10-Jun-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,8400.0,,,,,1.0,38349,38349,"POUCH PACKING DEVICE (STD) (ARTICLE PILLOW) SIZE H=48MM, W=102MM, L=310MM (SS) (Consumable-Local)",NOS,8400.0,0.0,,,,,5.0,42000.0,,38086160.02,,,783755340.3,
11598,718,POUCH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",761170,10-Jun-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,8400.0,,,,,1.0,38347,38347,"POUCH PACKING DEVICE (TWIN/FULL) (ARTICLE FLAT) SIZE H=72MM, W=130MM, L=330MM (SS) (Consumable-Local)",NOS,8400.0,0.0,,,,,5.0,42000.0,,38086160.02,,,783755340.3,
11599,718,POUCH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",761170,10-Jun-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,8400.0,,,,,1.0,38348,38348,"POUCH PACKING DEVICE (KING) (ARTICLE PILLOW) SIZE H=65MM, W=102MM, L=310MM (SS) (Consumable-Local)",NOS,8400.0,0.0,,,,,5.0,42000.0,,38086160.02,,,783755340.3,
11600,718,POUCH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",761170,10-Jun-20,,,90207,90207,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Packing-General,,,8400.0,,,FOR WALL MART AND ROYAL ORDERS,,1.0,38344,38344,"POUCH PACKING DEVICE (KING) (ARTICLE FITTED) SIZE H=138MM, W=136MM, L=330MM (SS) (Consumable-Local)",NOS,8400.0,0.0,,,,,5.0,42000.0,,38086160.02,,,783755340.3,
