,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
586,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",882916,26-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,65.0,,,,,140.0,1453,1453,BOLT/NUT 16X150 MM WITH WASHER (GI) (Consumable-Local),NOS,9100.0,0.0,,,,,140.0,9100.0,,38086160.02,,,783755340.3,
587,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",884034,01-Nov-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,103.0,,,,,242.0,54502,54502,BOLT SS NUT BOLT 12 X 125MM WITH WASHER (Consumable-Local),NOS,24926.0,0.0,,,,,242.0,24926.0,,38086160.02,,,783755340.3,
589,45,BOLT/NUT,21,GENERAL MATERIAL,878525,08-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,85.0,,,,,4.0,21552,21552,"FLAIR NUT 1/2"" (Consumable-Local)",NOS,340.0,4.0,,,,,4.0,340.0,,38086160.02,,,783755340.3,
944,49,BOX,17,ELECTRICAL,869476,03-Sep-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,2600.0,,,,,6.0,37694,37694,"PANEL DB BOX EMPTY (LAMINATED) W=15""X H=15""X D=6"" (Consumable-Local)",NOS,15600.0,0.0,,,,,6.0,15600.0,,38086160.02,,,783755340.3,
945,49,BOX,17,ELECTRICAL,882916,26-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,155.0,,,,,12.0,16989,16989,"BOX(PVC)(BACK BOXF/CLIPSAL SWITCH)3X3"" (Consumable-Local)",NOS,1860.0,158.0,,,,,12.0,1860.0,,38086160.02,,,783755340.3,
952,53,BREAKER,11,SPARE PARTS,882130,26-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,1350.0,,,,,12.0,53489,53489,MINIATURE CIRCUIT BRACKER 02 POLE 6 AMP TERASAKI. (Consumable-Local),NOS,16200.0,0.0,,,,,12.0,16200.0,,38086160.02,,,783755340.3,
1084,60,BULB/LIGHT/LAMP,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,3700.0,,,,,1700.0,6834722002,6834722002,"LIGHT  PEB-236 WITH 2X18W, 4500/LM (PIERLITE) (L-F) (Fixed-Local)",NOS,6290000.0,0.0,,,,,1760.0,6650000.0,,38086160.02,,,783755340.3,
1085,60,BULB/LIGHT/LAMP,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,6000.0,,,,,60.0,6752822001,6752822001,"LED FLOOD LIGHT 100W, 6000K, IP-65 (---) (L-F) (Fixed-Local)",NOS,360000.0,0.0,,,,,1760.0,6650000.0,,38086160.02,,,783755340.3,
1087,60,BULB/LIGHT/LAMP,17,ELECTRICAL,871707,15-Sep-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,983.0,,,,,36.0,7944322009,7944322009,"DOWN LIGHT 17W COOL DAY LIGHT MESON ROUND SHAPE 6"" (PHILIPS) (L-F) (Fixed-Local)",NOS,35388.0,0.0,,,,,36.0,35388.0,,38086160.02,,,783755340.3,
1088,60,BULB/LIGHT/LAMP,17,ELECTRICAL,875417,27-Sep-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,1480.0,,,,,42.0,7447422001,7447422001,"SURFACE MOUNTED DOWN LIGHT 11W LED (MODEL #(PIERLITE COARTS SERIES) CLS-SMDL, 12W,6000K) (---) (L-F) (Fixed-Local)",NOS,62160.0,6.0,,,,,42.0,62160.0,,38086160.02,,,783755340.3,
1089,60,BULB/LIGHT/LAMP,17,ELECTRICAL,882130,26-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,1400.0,,,,,3.0,50088,50088,TOWER LIGHT 3 COLORS 24 VDC (Consumable-Local),NOS,4200.0,6.0,,,,,3.0,4200.0,,38086160.02,,,783755340.3,
1090,60,BULB/LIGHT/LAMP,17,ELECTRICAL,883316,28-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,5800.0,,,,,36.0,6540722001,6540722001,LED PANEL LIGHT 2'X2' (---) (L-F) (Fixed-Local),NOS,208800.0,34.0,,,,,36.0,208800.0,,38086160.02,,,783755340.3,
1095,60,BULB/LIGHT/LAMP,17,ELECTRICAL,886210,08-Nov-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,6000.0,,,,,5.0,6837522017,6837522017,LED/SMD FLOOD LIGHT 100WATT (OSAKA) (L-F) (Fixed-Local),NOS,30000.0,20.0,,,,,5.0,30000.0,,38086160.02,,,783755340.3,
1106,66,BUTTON,11,SPARE PARTS,882130,26-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,330.0,,,,,6.0,53488,53488,PUSH BUTTON N/O WITH BOX (Consumable-Local),NOS,1980.0,6.0,,,,,6.0,1980.0,,38086160.02,,,783755340.3,
1213,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,364.4399973,,,,,1146.048,7793722001,7793722001,FLEXIBLE CABLE 4MM X 4 CORE (---) (L-F) (Fixed-Local),MTR,417665.73,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1214,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,89.70999861,,,,,2011.68,7793622001,7793622001,FLEXIBLE CABLE 4MM X 1 CORE YELLOW (---) (L-F) (Fixed-Local),MTR,180467.81,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1215,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,186.96,,,,,8126.273,7793222001,7793222001,FLEXIBLE CABLE 2.5MM X 3 CORE (---) (L-F) (Fixed-Local),MTR,1519288.0,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1216,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,1249.67998,,,,,91.463,7134022016,7134022016,"FLEXIBLE CABLE, 70MM, 1 CORE (FAST CABLE) (L-F) (Fixed-Local)",MTR,114299.48,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1217,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,11000.0,,,,,1.69,7122322001,7122322001,"PVC FLEXIBLE CABLE SINGLE CORE, 6MM (---) (L-F) (Fixed-Local)",COL,18590.0,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1218,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,2050.0,,,,,960.12,6751422001,6751422001,"FLEXIBLE CABLE 25 SQ.MM, 4 CORE, COPPER PVC/PVC (---) (L-F) (Fixed-Local)",MTR,1968246.0,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1219,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,271.9400057,,,,,621.792,6344822001,6344822001,PVC FLEXEBLE CABLE SINGLE CORE 16MM (---) (L-F) (Fixed-Local),MTR,169090.12,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1220,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,135.9999996,,,,,18480.633,5348722001,5348722001,FLEXIBLE CABLE 2.5 SQ MM 2 CORE (---) (Fixed-Local),MTR,2513366.08,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1221,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,251.6399992,,,,,2590.8,54413,54413,PVC FLEXIBLE CABLE 2.5 MM 4 CORE (Fixed-Local),MTR,651948.91,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1222,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,10653.0,,,,,381.0,54236,54236,150SQ.MM 4 CORE PVC/PVC CABLE (Fixed-Local),MTR,4058793.0,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1223,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,210.25,,,,,502.92,48845,48845,FLEXIBLE CABLE 10MM SINGLE CORE (GREEN) (Fixed-Local),MTR,105738.93,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1224,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,131.9900002,,,,,6675.12,24558,24558,FLEXIBLE CABLE 1.5 MM 3 CORE (Fixed-Local),MTR,881049.09,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1225,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,555.0699966,,,,,618.744,32191,32191,"PVC CABLE FLEXIBLE 6 MM, 4 CORE (Fixed-Local)",MTR,343446.23,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1226,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,367.52,,,,,210.0,43998,43998,CABLE FLEXIBLE 16MM 4 CORE (Fixed-Local),RFT,77179.2,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1227,68,CABLE,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,2788.0,,,,,106.68,47366,47366,"CABLE 35SQ.MM, 4 CORE PVC/PVC  PAKISTAN CABLE (Fixed-Local)",MTR,297423.84,0.0,,,,,42524.963,13316592.42,,38086160.02,,,783755340.3,
1230,68,CABLE,17,ELECTRICAL,875415,27-Sep-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,157.46,,,,,1253.0,5390,5390,FLEXIBLE CABLE 2.5 MMX3 CORE (Consumable-Local),MTR,197297.38,0.0,,,,,2553.0,350785.38,,38086160.02,,,783755340.3,
1231,68,CABLE,17,ELECTRICAL,875415,27-Sep-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,118.0676923,,,,,1300.0,2262,2262,CABLE WIRE FLEXIBLE 1.5MM X 3CORE (Consumable-Local),MTR,153488.0,0.0,,,,,2553.0,350785.38,,38086160.02,,,783755340.3,
1232,68,CABLE,17,ELECTRICAL,880042,14-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,185.0,,,,,180.0,6731422001,6731422001,"PVC CABLE 2.5MMSQ, 3CORE (---) (L-F) (Fixed-Local)",MTR,33300.0,0.0,,,,,180.0,33300.0,,38086160.02,,,783755340.3,
1314,89,CHAIR,21,GENERAL MATERIAL,876570,01-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,9850.0,,,,,4.0,7516422001,7516422001,AERON LITE MESH CHAIR (---) (L-F) (Fixed-Local),NOS,39400.0,30.0,,,,,4.0,39400.0,,38086160.02,,,783755340.3,
1318,89,CHAIR,21,GENERAL MATERIAL,886210,08-Nov-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,9850.0,,,,,30.0,7516422001,7516422001,AERON LITE MESH CHAIR (---) (L-F) (Fixed-Local),NOS,295500.0,0.0,,,,,30.0,295500.0,,38086160.02,,,783755340.3,
1326,91,CHANNEL,17,ELECTRICAL,882916,26-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,38.0,,,,,200.0,2725,2725,"CHANNEL (CHANNEL PATTI DUCT) 1"" PVC 1"" (PVC) (Consumable-Local)",REF,7600.0,900.0,,,,,400.0,13440.0,,38086160.02,,,783755340.3,
1327,91,CHANNEL,17,ELECTRICAL,882916,26-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,29.2,,,,,200.0,2726,2726,CHANNEL (PVC CHANNEL PATTI) 16 X38 MM 16 X 38 MM (PVC) (Consumable-Local),RFT,5840.0,800.0,,,,,400.0,13440.0,,38086160.02,,,783755340.3,
1352,101,CLAMP,19,"HARDWARE MATERIAL, PIPE & FITTINGS",866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,15.0,,,,,12.0,5701422001,5701422001,"U-CLAMP 1/2"" (---) (L-F) (Fixed-Local)",NOS,180.0,0.0,,,,,12.0,180.0,,38086160.02,,,783755340.3,
1603,105,CLIPPER,21,GENERAL MATERIAL,874893,24-Sep-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,35.0,,,,,10.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,350.0,214.0,,,,,10.0,350.0,,38086160.02,,,783755340.3,
1607,105,CLIPPER,21,GENERAL MATERIAL,876840,02-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,35.0,,,,,30.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1050.0,68.0,,,,,30.0,1050.0,,38086160.02,,,783755340.3,
1617,105,CLIPPER,21,GENERAL MATERIAL,881045,18-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,35.0,,,WITHOUT REPLACE,,30.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1050.0,1850.0,,,,,30.0,1050.0,,38086160.02,,,783755340.3,
1620,105,CLIPPER,21,GENERAL MATERIAL,882714,27-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,35.0,,,REPLACEMENT,,20.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,700.0,1798.0,,,,,20.0,700.0,,38086160.02,,,783755340.3,
1632,105,CLIPPER,21,GENERAL MATERIAL,886743,11-Nov-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,35.0,,,,,50.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1750.0,1511.0,,,,,50.0,1750.0,,38086160.02,,,783755340.3,
1644,107,CLOSER,19,"HARDWARE MATERIAL, PIPE & FITTINGS",887652,15-Nov-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,1320.0,,,,,3.0,4119,4119,DOOR CLOSER MODEL KTC (KGI) (Consumable-Local),NOS,3960.0,3.0,,,,,3.0,3960.0,,38086160.02,,,783755340.3,
1671,122,CONNECTOR,17,ELECTRICAL,877980,11-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,80.0,,,,,100.0,3322,3322,CONNECTOR STRIP 30 AMP (PVC) (Consumable-Local),NOS,8000.0,100.0,,,,,100.0,8000.0,,38086160.02,,,783755340.3,
1678,124,CONTACTOR,17,ELECTRICAL,875409,27-Sep-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,11688.5,,,,,3.0,5282321002,5282321002,MAGNETIC CONTACTOR TY 3RT1024-1A 22KW WITH AUXILARY (SIEMENS) (Consumable-Local),NOS,35065.5,0.0,,,,,3.0,35065.5,,38086160.02,,,783755340.3,
1851,159,DISPENSER,22,ELECTRICAL EQUIPMENT,877483,05-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,15348.0,,,,,1.0,23967,23967,"WATER DISPENSER OWD-531, HOT TANK CAPACITY 1.4LTR, COOL TANK CAPACITY 3.5LTR REFREGRENT BOX 19.5LTR ORIENT (Fixed-Local)",NOS,15348.0,3.0,,,,,1.0,15348.0,,38086160.02,,,783755340.3,
1852,159,DISPENSER,22,ELECTRICAL EQUIPMENT,886210,08-Nov-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,15348.0,,,,,3.0,23967,23967,"WATER DISPENSER OWD-531, HOT TANK CAPACITY 1.4LTR, COOL TANK CAPACITY 3.5LTR REFREGRENT BOX 19.5LTR ORIENT (Fixed-Local)",NOS,46044.0,0.0,,,,,3.0,46044.0,,38086160.02,,,783755340.3,
1926,185,FAN,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,250000.0,,,,,4.0,7757022001,7757022001,"CABINET FAN FC FAN IMPELLER 20"" DIA MOTOR 7.5-HP 3-PHASE 960 RPM CFM 10,000 CABIN SIZE: 4' X 4' X 3'. (---) (L-F) (Fixed-Local)",NOS,1000000.0,0.0,,,,,549.0,5553000.0,,38086160.02,,,783755340.3,
1927,185,FAN,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,75000.0,,,,,25.0,6372022001,6372022001,"INDUSTRIAL VENTILATION FAN (OUTER DIA 54"" X 54"" X 16 BLADE DIA 48"" MOTOR 1.5 HP X 3 PHASE (CHINA Y2) FAN RPM 465  AIR FLOW 25,000 CFM (---) (L-F) (Fixed-Local)",NOS,1875000.0,0.0,,,,,549.0,5553000.0,,38086160.02,,,783755340.3,
1928,185,FAN,17,ELECTRICAL,866066,21-Aug-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,5150.0,,,,,520.0,43629,43629,"CEILING FAN 56"" (PAK FAN) (Fixed-Local)",NOS,2678000.0,0.0,,,,,549.0,5553000.0,,38086160.02,,,783755340.3,
1933,185,FAN,17,ELECTRICAL,882910,26-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,5200.0,,,,,1.0,1661,1661,"BRACKET FAN 18"" PAK FAN (Consumable-Local)",PCS,5200.0,0.0,,,,,1.0,5200.0,,38086160.02,,,783755340.3,
2100,189,FILE,20,STATIONARY,876035,29-Sep-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,75.0,,,,,4.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,300.0,60.0,,,,,4.0,300.0,,38086160.02,,,783755340.3,
2101,189,FILE,20,STATIONARY,877941,06-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,182.0,,,,,10.0,1602,1602,BOX FILE EXECUTIVE LARGE EAGLE (Consumable-Local),NOS,1820.0,0.0,,,,,54.0,5600.0,,38086160.02,,,783755340.3,
2102,189,FILE,20,STATIONARY,877941,06-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,75.0,,,,,24.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,1800.0,36.0,,,,,54.0,5600.0,,38086160.02,,,783755340.3,
2103,189,FILE,20,STATIONARY,877941,06-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,99.0,,,,,20.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,1980.0,44.0,,,,,54.0,5600.0,,38086160.02,,,783755340.3,
2106,189,FILE,20,STATIONARY,881045,18-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,113.9206667,,,,,4.0,1600,1600,BOX FILE COMET (Consumable-Local),PCS,455.6826667,86.0,,,,,4.0,455.6826667,,38086160.02,,,783755340.3,
2129,193,FITTING,18,MECHANICAL,868999,01-Sep-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,539.0,,,,,10.0,7745221001,7745221001,PNEUMATIC TEE 14XX8X8MM (---) (L-C) (Consumable-Local),NOS,5390.0,24.0,,,,,30.0,12580.0,,38086160.02,,,783755340.3,
