,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
145,29,BEARING,18,MECHANICAL,888274,16-Nov-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,390.0,,,,,3.0,6349421002,6349421002,BALL BEARING 6303-ZZ (SKF) (L-C) (Consumable-Local),NOS,1170.0,0.0,,,,,3.0,1170.0,,38086160.02,,,783755340.3,
194,32,BELT,11,SPARE PARTS,865255,16-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,4.2,,,,,100.0,20886,20886,SHARPING BELT (CUTTING MACHINE) (Consumable-Local),PCS,420.0,1400.0,,,,,100.0,420.0,,38086160.02,,,783755340.3,
251,35,BIT,16,TOOLS & INSTRUMENTS,835689,12-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,1617.0,,,,,2.0,24462,24462,HILTI DRILL BIT 20 X 400 MM GERMANY (Consumable-Local),NOS,3234.0,4.0,,,,,10.0,6329.9,,38086160.02,,,783755340.3,
252,35,BIT,16,TOOLS & INSTRUMENTS,835689,12-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,683.1,,,,,2.0,24460,24460,HILTI DRILL BIT 16 X 150 MM GERMANY (Consumable-Local),NOS,1366.2,4.0,,,,,10.0,6329.9,,38086160.02,,,783755340.3,
253,35,BIT,16,TOOLS & INSTRUMENTS,835689,12-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,90.0,,,,,2.0,24451,24451,HILTI DRILL BIT 6 X 100 MM GERMANY (Consumable-Local),NOS,180.0,4.0,,,,,10.0,6329.9,,38086160.02,,,783755340.3,
254,35,BIT,16,TOOLS & INSTRUMENTS,835689,12-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,710.5,,,,,2.0,24455,24455,HILTI DRILL BIT 12 X 100 MM GERMANY (Consumable-Local),NOS,1421.0,2.0,,,,,10.0,6329.9,,38086160.02,,,783755340.3,
255,35,BIT,16,TOOLS & INSTRUMENTS,835689,12-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,64.35,,,,,2.0,6651,6651,HILTI DRILL BIT 5 MM (Consumable-Local),PCS,128.7,4.0,,,,,10.0,6329.9,,38086160.02,,,783755340.3,
297,41,BOARD,21,GENERAL MATERIAL,866523,23-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,1320.0,,,,,3.0,29377,29377,SOFT BOARD 4 X 4 (Consumable-Local),NOS,3960.0,2.0,,,,,3.0,3960.0,,38086160.02,,,783755340.3,
298,41,BOARD,21,GENERAL MATERIAL,867722,01-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,1320.0,,,,,2.0,29377,29377,SOFT BOARD 4 X 4 (Consumable-Local),NOS,2640.0,0.0,,,,,2.0,2640.0,,38086160.02,,,783755340.3,
300,41,BOARD,21,GENERAL MATERIAL,882881,27-Oct-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,745.0,,,,,10.0,45228,45228,WHITE BOARD 2' X 3' (Consumable-Local),NOS,7450.0,0.0,,,,,10.0,7450.0,,38086160.02,,,783755340.3,
452,42,BOBBIN,11,SPARE PARTS,856907,09-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,6.891935484,,,,,3.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,20.67580645,371.0,,,,,7.0,296.7590872,,38086160.02,,,783755340.3,
453,42,BOBBIN,11,SPARE PARTS,856907,09-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,69.02082019,,,,,4.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,276.0832808,206.0,,,,,7.0,296.7590872,,38086160.02,,,783755340.3,
455,42,BOBBIN,11,SPARE PARTS,860836,30-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,69.02082019,,,,,20.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,1380.416404,185.0,,,,,60.0,1656.093823,,38086160.02,,,783755340.3,
456,42,BOBBIN,11,SPARE PARTS,860836,30-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,6.891935484,,,,,40.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,275.6774194,331.0,,,,,60.0,1656.093823,,38086160.02,,,783755340.3,
460,42,BOBBIN,11,SPARE PARTS,863033,07-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,6.891935484,,,,,30.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,206.7580645,301.0,,,,,45.0,1242.070367,,38086160.02,,,783755340.3,
461,42,BOBBIN,11,SPARE PARTS,863033,07-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,69.02082019,,,,,15.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,1035.312303,162.0,,,,,45.0,1242.070367,,38086160.02,,,783755340.3,
469,42,BOBBIN,11,SPARE PARTS,866525,23-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,69.02082019,,,,,4.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,276.0832808,150.0,,,,,6.0,289.8671517,,38086160.02,,,783755340.3,
470,42,BOBBIN,11,SPARE PARTS,866525,23-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,6.891935484,,,,,2.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,13.78387097,287.0,,,,,6.0,289.8671517,,38086160.02,,,783755340.3,
483,42,BOBBIN,11,SPARE PARTS,871612,11-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,69.02082019,,,,,4.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,276.0832808,141.0,,,,,5.0,282.9752162,,38086160.02,,,783755340.3,
484,42,BOBBIN,11,SPARE PARTS,871612,11-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,6.891935484,,,,,1.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,6.891935484,280.0,,,,,5.0,282.9752162,,38086160.02,,,783755340.3,
553,45,BOLT/NUT,18,MECHANICAL,843636,20-May-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,21.38461538,,,,,250.0,6421122001,6421122001,MS RAWAL BOLT 10X75MM (---) (L-F) (Fixed-Local),NOS,5346.153846,400.0,,,,,450.0,11546.15385,,38086160.02,,,783755340.3,
554,45,BOLT/NUT,18,MECHANICAL,843636,20-May-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,31.0,,,,,200.0,6788022001,6788022001,G.I ANCHOR BOLT 12X100MM (---) (L-F) (Fixed-Local),NOS,6200.0,0.0,,,,,450.0,11546.15385,,38086160.02,,,783755340.3,
570,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",830428,24-Mar-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,28.0,,,,,405.0,27661,27661,RAWAL BOLT 10X75 MM (Fixed-Local),NOS,11340.0,0.0,,,,,750.0,25140.0,,38086160.02,,,783755340.3,
571,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",830428,24-Mar-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,40.0,,,,,345.0,52548,52548,RAWAL BOLT 12X100MM (Fixed-Local),NOS,13800.0,0.0,,,,,750.0,25140.0,,38086160.02,,,783755340.3,
578,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",844120,21-May-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,65.0,,,,,60.0,1453,1453,BOLT/NUT 16X150 MM WITH WASHER (GI) (Consumable-Local),NOS,3900.0,140.0,,,,,60.0,3900.0,,38086160.02,,,783755340.3,
581,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",849393,11-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,14.0,,,,,50.0,43233,43233,RAWAL BOLT 6 X 25 MM (Fixed-Local),NOS,700.0,0.0,,,,,50.0,700.0,,38086160.02,,,783755340.3,
582,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",863151,11-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,240.0,,,,,1.0,50995,50995,MS NUT BOLT 12X75 MM (Fixed-Local),KGS,240.0,0.0,,,,,1.0,240.0,,38086160.02,,,783755340.3,
800,46,BOOT,11,SPARE PARTS,846303,01-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,2.737495665,,,,,30.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,82.12486995,3340.0,,,,,30.0,82.12486995,,38086160.02,,,783755340.3,
801,46,BOOT,11,SPARE PARTS,846450,01-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,,,8.0,19673,19673,HALF BOOT RIGHT (JUKI) (Consumable-Local),PCS,280.0,92.0,,,,,8.0,280.0,,38086160.02,,,783755340.3,
802,46,BOOT,11,SPARE PARTS,847509,02-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,,,5.0,19673,19673,HALF BOOT RIGHT (JUKI) (Consumable-Local),PCS,175.0,87.0,,,,,5.0,175.0,,38086160.02,,,783755340.3,
810,46,BOOT,11,SPARE PARTS,849392,11-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,,,50.0,19673,19673,HALF BOOT RIGHT (JUKI) (Consumable-Local),PCS,1750.0,37.0,,,,,50.0,1750.0,,38086160.02,,,783755340.3,
811,46,BOOT,11,SPARE PARTS,849778,12-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,2.737495665,,,,,20.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,54.7499133,3240.0,,,,,20.0,54.7499133,,38086160.02,,,783755340.3,
812,46,BOOT,11,SPARE PARTS,850611,14-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,,,9.0,19673,19673,HALF BOOT RIGHT (JUKI) (Consumable-Local),PCS,315.0,28.0,,,,,9.0,315.0,,38086160.02,,,783755340.3,
818,46,BOOT,11,SPARE PARTS,851710,18-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,2.737495665,,,,,50.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,136.8747832,3150.0,,,,,50.0,136.8747832,,38086160.02,,,783755340.3,
822,46,BOOT,11,SPARE PARTS,852316,24-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,for E-Building 3rd floor,,3.0,19672,19672,HALF BOOT LEFT (JUKI) (Consumable-Local),PCS,105.0,18.0,,,,,3.0,105.0,,38086160.02,,,783755340.3,
825,46,BOOT,11,SPARE PARTS,853201,24-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,,,3.0,19672,19672,HALF BOOT LEFT (JUKI) (Consumable-Local),PCS,105.0,18.0,,,,,3.0,105.0,,38086160.02,,,783755340.3,
832,46,BOOT,11,SPARE PARTS,856180,08-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,2.737495665,,,,,30.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,82.12486995,3060.0,,,,,30.0,82.12486995,,38086160.02,,,783755340.3,
835,46,BOOT,11,SPARE PARTS,857664,13-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,38.73040752,,,,,50.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,1936.520376,91.0,,,,,50.0,1936.520376,,38086160.02,,,783755340.3,
846,46,BOOT,11,SPARE PARTS,860836,30-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,,,15.0,19673,19673,HALF BOOT RIGHT (JUKI) (Consumable-Local),PCS,525.0,3.0,,,,,15.0,525.0,,38086160.02,,,783755340.3,
854,46,BOOT,11,SPARE PARTS,863033,07-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,,,10.0,19672,19672,HALF BOOT LEFT (JUKI) (Consumable-Local),PCS,350.0,4.0,,,,,10.0,350.0,,38086160.02,,,783755340.3,
858,46,BOOT,11,SPARE PARTS,866168,23-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,2.737495665,,,,,50.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,136.8747832,2850.0,,,,,50.0,136.8747832,,38086160.02,,,783755340.3,
859,46,BOOT,11,SPARE PARTS,866525,23-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,38.73040752,,,,,4.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,154.9216301,56.0,,,,,4.0,154.9216301,,38086160.02,,,783755340.3,
861,46,BOOT,11,SPARE PARTS,866755,24-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,,,4.0,19672,19672,HALF BOOT LEFT (JUKI) (Consumable-Local),PCS,140.0,0.0,,,,,4.0,140.0,,38086160.02,,,783755340.3,
867,46,BOOT,11,SPARE PARTS,869490,03-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,2.737495665,,,,,50.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,136.8747832,2720.0,,,,,50.0,136.8747832,,38086160.02,,,783755340.3,
868,46,BOOT,11,SPARE PARTS,870070,07-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,2.737495665,,,,,50.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,136.8747832,2670.0,,,,,50.0,136.8747832,,38086160.02,,,783755340.3,
874,46,BOOT,11,SPARE PARTS,871612,11-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,,,15.0,19673,19673,HALF BOOT RIGHT (JUKI) (Consumable-Local),PCS,525.0,85.0,,,,,15.0,525.0,,38086160.02,,,783755340.3,
875,46,BOOT,11,SPARE PARTS,872325,15-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,80.0952381,,,,,2.0,19978,19978,LUB BOOT RIGHT 1/4 (T/N) (Consumable-Local),PCS,160.1904762,40.0,,,,,6.0,300.1904762,,38086160.02,,,783755340.3,
876,46,BOOT,11,SPARE PARTS,872325,15-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,35.0,,,,,4.0,19673,19673,HALF BOOT RIGHT (JUKI) (Consumable-Local),PCS,140.0,81.0,,,,,6.0,300.1904762,,38086160.02,,,783755340.3,
941,49,BOX,17,ELECTRICAL,849392,11-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,495.0,,,,,4.0,5391121001,5391121001,"BREAKER PANEL BOX POWDER COATED WITH DOOR SIZE L=6""X W=8""X DEEP=4"" (---) (Consumable-Local)",NOS,1980.0,0.0,,,,,4.0,1980.0,,38086160.02,,,783755340.3,
942,49,BOX,17,ELECTRICAL,863151,11-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,14500.0,,,,,1.0,43254,43254,"BOX (MS D.B BOX) COMPLETE WITH ACCESSRIES POWDER COATED 14 SWG H-12"" W-15"" D-8"" (Fixed-Local)",NOS,14500.0,0.0,,,,,1.0,14500.0,,38086160.02,,,783755340.3,
963,53,BREAKER,17,ELECTRICAL,838826,24-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,359.0,,,,,6.0,7571022001,7571022001,CIRCUIT BREAKER MCCB SP16AMP LS 6KA (---) (L-F) (Fixed-Local),NOS,2154.0,0.0,,,,,20.0,221454.0,,38086160.02,,,783755340.3,
964,53,BREAKER,17,ELECTRICAL,838826,24-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,19380.0,,,,,6.0,7570822001,7570822001,CIRCUIT BREAKER ADJUSTABLE MCCB TP 250AMP 50KA) (---) (L-F) (Fixed-Local),NOS,116280.0,0.0,,,,,20.0,221454.0,,38086160.02,,,783755340.3,
965,53,BREAKER,17,ELECTRICAL,838826,24-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,47310.0,,,,,2.0,7570722001,7570722001,CIRCUIT BREAKER ADJUSTABLE MCCB TP 630AMP 50KA) (---) (L-F) (Fixed-Local),NOS,94620.0,0.0,,,,,20.0,221454.0,,38086160.02,,,783755340.3,
966,53,BREAKER,17,ELECTRICAL,838826,24-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,1400.0,,,,,6.0,7570922001,7570922001,CIRCUIT BREAKER MCCB TP32AMP LS  6KA (---) (L-F) (Fixed-Local),NOS,8400.0,0.0,,,,,20.0,221454.0,,38086160.02,,,783755340.3,
1000,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",858003,15-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,230.0,,,,,1.0,30056,30056,"PAINT BRUSH 3"" ELITE (Consumable-Local)",NOS,230.0,17.0,,,,,2.0,560.0,,38086160.02,,,783755340.3,
1001,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",858003,15-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,330.0,,,,,1.0,17044,17044,"PAINT BRUSH 4"" ELITE (Consumable-Local)",NOS,330.0,7.0,,,,,2.0,560.0,,38086160.02,,,783755340.3,
1010,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",869209,04-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,330.0,,,,,1.0,29694,29694,"PAINT BRUSH 4"" BLACK CAT  DOUBLE PLY (Consumable-Local)",NOS,330.0,3.0,,,,,1.0,330.0,,38086160.02,,,783755340.3,
1015,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",873079,18-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,230.0,,,,,2.0,30056,30056,"PAINT BRUSH 3"" ELITE (Consumable-Local)",NOS,460.0,8.0,,,,,2.0,460.0,,38086160.02,,,783755340.3,
1062,60,BULB/LIGHT/LAMP,17,ELECTRICAL,832400,30-Mar-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,3700.0,,,,,120.0,6834722002,6834722002,"LIGHT  PEB-236 WITH 2X18W, 4500/LM (PIERLITE) (L-F) (Fixed-Local)",NOS,444000.0,0.0,,,,,120.0,444000.0,,38086160.02,,,783755340.3,
1063,60,BULB/LIGHT/LAMP,17,ELECTRICAL,834845,10-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,3700.0,,,E BUILDING,,155.0,6834722002,6834722002,"LIGHT  PEB-236 WITH 2X18W, 4500/LM (PIERLITE) (L-F) (Fixed-Local)",NOS,573500.0,95.0,,,,,155.0,573500.0,,38086160.02,,,783755340.3,
1064,60,BULB/LIGHT/LAMP,17,ELECTRICAL,835688,12-Apr-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,2450.0,,,,,200.0,7616522002,7616522002,"LIGHT PEB-136 WITH 1X18W, 2250/LM (PIERLITE) (L-F) (Fixed-Local)",NOS,490000.0,0.0,,,,,295.0,841500.0,,38086160.02,,,783755340.3,
