,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
479,42,BOBBIN,11,SPARE PARTS,871032,09-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,6.891935484,,,,,6.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,41.3516129,281.0,,,,,6.0,41.3516129,,38086160.02,,,783755340.3,
583,45,BOLT/NUT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",864164,12-Aug-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,19.8,,,,,20.0,11066,11066,RAWAL BOLT 10X75 MM (Consumable-Local),NOS,396.0,30.0,,,,,20.0,396.0,,38086160.02,,,783755340.3,
819,46,BOOT,11,SPARE PARTS,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,350.0,,,,,3.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,1050.0,9.0,,,,,27.0,1259.671543,,38086160.02,,,783755340.3,
820,46,BOOT,11,SPARE PARTS,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,2.737495665,,,,,20.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,54.7499133,3130.0,,,,,27.0,1259.671543,,38086160.02,,,783755340.3,
821,46,BOOT,11,SPARE PARTS,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,38.73040752,,,,,4.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,154.9216301,150.0,,,,,27.0,1259.671543,,38086160.02,,,783755340.3,
840,46,BOOT,11,SPARE PARTS,859116,19-Jul-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,35.0,,,,,2.0,19672,19672,HALF BOOT LEFT (JUKI) (Consumable-Local),PCS,70.0,16.0,,,,,2.0,70.0,,38086160.02,,,783755340.3,
844,46,BOOT,11,SPARE PARTS,860344,31-Jul-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,35.0,,,,,2.0,19673,19673,HALF BOOT RIGHT (JUKI) (Consumable-Local),PCS,70.0,1.0,,,,,2.0,70.0,,38086160.02,,,783755340.3,
851,46,BOOT,11,SPARE PARTS,862092,04-Aug-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,35.0,,,,,2.0,19672,19672,HALF BOOT LEFT (JUKI) (Consumable-Local),PCS,70.0,14.0,,,,,3.0,105.0,,38086160.02,,,783755340.3,
852,46,BOOT,11,SPARE PARTS,862092,04-Aug-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,35.0,,,,,1.0,19673,19673,HALF BOOT RIGHT (JUKI) (Consumable-Local),PCS,35.0,0.0,,,,,3.0,105.0,,38086160.02,,,783755340.3,
869,46,BOOT,11,SPARE PARTS,871032,09-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,38.73040752,,,,,3.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,116.1912226,47.0,,,,,13.0,143.5661792,,38086160.02,,,783755340.3,
870,46,BOOT,11,SPARE PARTS,871032,09-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,2.737495665,,,,,10.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,27.37495665,2660.0,,,,,13.0,143.5661792,,38086160.02,,,783755340.3,
1046,60,BULB/LIGHT/LAMP,17,ELECTRICAL,815852,23-Jan-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,5500.0,,,,,6.0,6540722001,6540722001,LED PANEL LIGHT 2'X2' (---) (L-F) (Fixed-Local),NOS,33000.0,44.0,,,,,6.0,33000.0,,38086160.02,,,783755340.3,
1249,77,CAPACITOR,17,ELECTRICAL,846490,01-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,850.0,,,,,1.0,21580,21580,CAPACITOR (RUNNING CAPACITOR) 50UF (Consumable-Local),NOS,850.0,2.0,,,,,1.0,850.0,,38086160.02,,,783755340.3,
1267,79,CARD,17,ELECTRICAL,868886,01-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,7.0,,,,,1500.0,7487121001,7487121001,"FACE CARD LEMINATION 300GSM (SIZE 11""X 8.5"") (---) (L-C) (Consumable-Local)",NOS,10500.0,2500.0,,,,,1500.0,10500.0,,38086160.02,,,783755340.3,
1269,79,CARD,17,ELECTRICAL,879960,14-Oct-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,7.0,,,,,1500.0,7487121001,7487121001,"FACE CARD LEMINATION 300GSM (SIZE 11""X 8.5"") (---) (L-C) (Consumable-Local)",NOS,10500.0,1000.0,,,,,1500.0,10500.0,,38086160.02,,,783755340.3,
1305,89,CHAIR,15,FURNITURE & FIXTURES,854288,29-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,6000.0,,,,,30.0,7658621001,7658621001,ANATOM STUDENT EXAMINATION CHAIR (PLASTIC) (---) (L-C) (Consumable-Local),NOS,180000.0,0.0,,,,,30.0,180000.0,,38086160.02,,,783755340.3,
1533,105,CLIPPER,21,GENERAL MATERIAL,836943,20-Apr-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,35.0,,,,,7.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,245.0,969.0,,,,,7.0,245.0,,38086160.02,,,783755340.3,
1572,105,CLIPPER,21,GENERAL MATERIAL,857189,13-Jul-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,35.0,,,,,11.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,385.0,880.0,,,,,11.0,385.0,,38086160.02,,,783755340.3,
1581,105,CLIPPER,21,GENERAL MATERIAL,862091,04-Aug-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,35.0,,,,,11.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,385.0,759.0,,,,,11.0,385.0,,38086160.02,,,783755340.3,
1616,105,CLIPPER,21,GENERAL MATERIAL,879947,14-Oct-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,35.0,,,,,11.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,385.0,1880.0,,,,,11.0,385.0,,38086160.02,,,783755340.3,
1846,159,DISPENSER,22,ELECTRICAL EQUIPMENT,820930,19-Feb-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,13846.0,,,,,1.0,23967,23967,"WATER DISPENSER OWD-531, HOT TANK CAPACITY 1.4LTR, COOL TANK CAPACITY 3.5LTR REFREGRENT BOX 19.5LTR ORIENT (Fixed-Local)",NOS,13846.0,0.0,,,,,1.0,13846.0,,38086160.02,,,783755340.3,
1930,185,FAN,17,ELECTRICAL,869224,03-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,5200.0,,,,,1.0,7658821009,7658821009,"BRACKET FAN 18"" (PAK) (L-C) (Consumable-Local)",NOS,5200.0,0.0,,,,,1.0,5200.0,,38086160.02,,,783755340.3,
1931,185,FAN,17,ELECTRICAL,869235,03-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,5200.0,,,,,2.0,7658822009,7658822009,"BRACKET FAN 18"" (PAK) (L-F) (Fixed-Local)",NOS,10400.0,10.0,,,,,2.0,10400.0,,38086160.02,,,783755340.3,
1939,189,FILE,20,STATIONARY,774023,05-Aug-20,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,72.0,,,,,5.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,360.0,0.0,,,,,11.0,864.0,,38086160.02,,,783755340.3,
1940,189,FILE,20,STATIONARY,774023,05-Aug-20,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,84.0,,,,,6.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,504.0,12.0,,,,,11.0,864.0,,38086160.02,,,783755340.3,
2074,189,FILE,20,STATIONARY,864224,11-Aug-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,75.0,,,,,2.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,150.0,0.0,,,,,5.0,424.8514286,,38086160.02,,,783755340.3,
2075,189,FILE,20,STATIONARY,864224,11-Aug-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,91.61714286,,,,,3.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,274.8514286,3.0,,,,,5.0,424.8514286,,38086160.02,,,783755340.3,
2097,189,FILE,20,STATIONARY,874903,25-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,182.0,,,,,5.0,1602,1602,BOX FILE EXECUTIVE LARGE EAGLE (Consumable-Local),NOS,910.0,10.0,,,,,5.0,910.0,,38086160.02,,,783755340.3,
2371,206,GENERAL,11,SPARE PARTS,871032,09-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,45.0,,,,,3.0,20527,20527,POSITION FINGER (JUKI) (Consumable-Local),PCS,135.0,20.0,,,,,5.0,283.5714286,,38086160.02,,,783755340.3,
2372,206,GENERAL,11,SPARE PARTS,871032,09-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,74.28571429,,,,,2.0,21149,21149,TENSION POST (JUKI) (Consumable-Local),PCS,148.5714286,20.0,,,,,5.0,283.5714286,,38086160.02,,,783755340.3,
2650,206,GENERAL,21,GENERAL MATERIAL,812610,12-Jan-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,30.404,,,,,2.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,60.808,57.0,,,,,3.0,432.2365714,,38086160.02,,,783755340.3,
2651,206,GENERAL,21,GENERAL MATERIAL,812610,12-Jan-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,371.4285714,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,371.4285714,8.0,,,,,3.0,432.2365714,,38086160.02,,,783755340.3,
3231,232,HOOK,11,SPARE PARTS,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,2850.0,,,,,2.0,45069,45069,HOOK KOBAN KHS 12 SPD2 (Consumable-Local),NOS,5700.0,2.0,,,,,2.0,5700.0,,38086160.02,,,783755340.3,
3233,232,HOOK,11,SPARE PARTS,852601,24-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,1250.0,,,,,1.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,1250.0,29.0,,,,,1.0,1250.0,,38086160.02,,,783755340.3,
3518,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,812610,12-Jan-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,11.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3519,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,812610,12-Jan-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,15.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3649,262,KNIFE,11,SPARE PARTS,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.80787879,,,,,10.0,19933,19933,LOWER KNIFE (202295+204161) (M 732) ( (Consumable-Local),PCS,238.0787879,149.0,,,,,20.0,938.0787879,,38086160.02,,,783755340.3,
3650,262,KNIFE,11,SPARE PARTS,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,70.0,,,,,10.0,21384,21384,UPPER KNIFE P # 201121AO (M-732) (SAF (Consumable-Local),PCS,700.0,8.0,,,,,20.0,938.0787879,,38086160.02,,,783755340.3,
3748,262,KNIFE,18,MECHANICAL,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,109.9598156,,,,,4.0,24172,24172,FIX KNIFE P# S02637101 (Consumable-Local),NOS,439.8392626,92.0,,,,,4.0,439.8392626,,38086160.02,,,783755340.3,
3769,262,KNIFE,18,MECHANICAL,871032,09-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,109.9598156,,,,,2.0,24172,24172,FIX KNIFE P# S02637101 (Consumable-Local),NOS,219.9196313,47.0,,,,,2.0,219.9196313,,38086160.02,,,783755340.3,
3941,281,LOOPER,11,SPARE PARTS,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,168.7766667,,,,,2.0,40361,40361,LOWER LOOPER  PART # KL 202 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,337.5533333,38.0,,,,,6.0,1122.553333,,38086160.02,,,783755340.3,
3942,281,LOOPER,11,SPARE PARTS,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,192.5,,,,,2.0,19091,19091,CHAIN LOOPER (2096850) (M-732) (SAFE (Consumable-Local),PCS,385.0,45.0,,,,,6.0,1122.553333,,38086160.02,,,783755340.3,
3943,281,LOOPER,11,SPARE PARTS,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,200.0,,,,,2.0,40364,40364,CHAIN LOOPER PART # KM203 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,400.0,14.0,,,,,6.0,1122.553333,,38086160.02,,,783755340.3,
4024,281,LOOPER,18,MECHANICAL,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,160.0,,,,,2.0,43557,43557,UPPER LOOPER P # KM204K (SIRUBA) (Consumable-Local),NOS,320.0,11.0,,,,,2.0,320.0,,38086160.02,,,783755340.3,
4032,281,LOOPER,21,GENERAL MATERIAL,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,150.0,,,,,2.0,7837,7837,LOOPER (UPPER LOOPER) 752-13 PEGASUS (Consumable-Local),NOS,300.0,22.0,,,,,4.0,600.0,,38086160.02,,,783755340.3,
4033,281,LOOPER,21,GENERAL MATERIAL,852149,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,150.0,,,,,2.0,7836,7836,LOOPER (LOWER LOOPER) 752-01 PEGASUS (Consumable-Local),NOS,300.0,14.0,,,,,4.0,600.0,,38086160.02,,,783755340.3,
4086,283,MACHINE,1,PLANT & MACHINERY,835158,10-Apr-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,74000.0,,,Kansai machines for training centre,,1.0,7672922001,7672922001,"KANSAI SPECIAL 12 NEEDLE SEWING MACHINE (USED), 2.5"" ROLLER SIZE WITH  GUAGE (---) (L-F) (Fixed-Local)",SET,74000.0,1.0,,,,,1.0,74000.0,,38086160.02,,,783755340.3,
4226,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,848069,07-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,150.0,,,,,1.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,150.0,33.0,,,,,1.0,150.0,,38086160.02,,,783755340.3,
4231,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,852163,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,150.0,,,,,1.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,150.0,2.0,,,,,1.0,150.0,,38086160.02,,,783755340.3,
5857,305,NEEDLE,11,SPARE PARTS,840329,30-Apr-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99214981,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9214981,570.0,,,,,10.0,239.9214981,,38086160.02,,,783755340.3,
5888,305,NEEDLE,11,SPARE PARTS,841697,06-May-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99214981,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9214981,480.0,,,,,10.0,239.9214981,,38086160.02,,,783755340.3,
6012,305,NEEDLE,11,SPARE PARTS,848531,07-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,21.0,,,,,10.0,20150,20150,NEEDLE DC # 27 NO 11 EX 3216 (Consumable-Local),PCS,210.0,200.0,,,,,10.0,210.0,,38086160.02,,,783755340.3,
6018,305,NEEDLE,11,SPARE PARTS,848775,09-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,2140.0,,,,,10.0,239.9888817,,38086160.02,,,783755340.3,
6021,305,NEEDLE,11,SPARE PARTS,848791,09-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,2140.0,,,,,10.0,239.9888817,,38086160.02,,,783755340.3,
6043,305,NEEDLE,11,SPARE PARTS,849965,14-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,2070.0,,,,,10.0,239.9888817,,38086160.02,,,783755340.3,
6064,305,NEEDLE,11,SPARE PARTS,850835,17-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,16.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,160.0,1270.0,,,,,10.0,160.0,,38086160.02,,,783755340.3,
6082,305,NEEDLE,11,SPARE PARTS,851727,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,1950.0,,,,,20.0,399.9888817,,38086160.02,,,783755340.3,
6083,305,NEEDLE,11,SPARE PARTS,851727,22-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,16.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,160.0,1120.0,,,,,20.0,399.9888817,,38086160.02,,,783755340.3,
6142,305,NEEDLE,11,SPARE PARTS,854102,29-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,16.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,160.0,800.0,,,,,20.0,399.9888817,,38086160.02,,,783755340.3,
6143,305,NEEDLE,11,SPARE PARTS,854102,29-Jun-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,1820.0,,,,,20.0,399.9888817,,38086160.02,,,783755340.3,
6200,305,NEEDLE,11,SPARE PARTS,856078,08-Jul-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,1700.0,,,,,10.0,239.9888817,,38086160.02,,,783755340.3,
6217,305,NEEDLE,11,SPARE PARTS,856892,13-Jul-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,1630.0,,,,,10.0,239.9888817,,38086160.02,,,783755340.3,
6258,305,NEEDLE,11,SPARE PARTS,858052,16-Jul-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,16.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,160.0,210.0,,,,,20.0,399.9888817,,38086160.02,,,783755340.3,
6259,305,NEEDLE,11,SPARE PARTS,858052,16-Jul-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,1600.0,,,,,20.0,399.9888817,,38086160.02,,,783755340.3,
6367,305,NEEDLE,11,SPARE PARTS,865502,17-Aug-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,16.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,160.0,3700.0,,,,,10.0,160.0,,38086160.02,,,783755340.3,
6468,305,NEEDLE,11,SPARE PARTS,870037,06-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,47.2,,,,,10.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,472.0,1360.0,,,,,30.0,851.9888817,,38086160.02,,,783755340.3,
6469,305,NEEDLE,11,SPARE PARTS,870037,06-Sep-21,,,70249,70249,YTML-Stitching-YTM-07-General - Stitching-Training Center-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,1140.0,,,,,30.0,851.9888817,,38086160.02,,,783755340.3,
